AOA,ASSET,AVMMLF,AVPPPPLG,BKCLASS,BKPREM,CB,CERT,CHBAL,CHBALI,CHBALNI,CHCIC,CHCOIN,CHFRB,CHITEM,CHNUS,CHUS,CITY,EFFDATE,ESTYMD,FDICDBS,FDICSUPV,FED,FLDOFF,FREPO,ID,INSAGNT1,INSDATE,INTAN,INTANGW,INTANMSR,INTANOTH,LNAG,LNAG1,LNAG1N,LNAG2,LNAG2N,LNAG3,LNAG3N,LNAG4,LNAG4N,LNAGFOR,LNATRES,LNAUTO,LNCI,LNCI1,LNCI1N,LNCI2,LNCI2N,LNCI3,LNCI3N,LNCI4,LNCI4N,LNCIFOR,LNCINUSF,LNCOMRE,LNCON,LNCONFOR,LNCONOTH,LNCONRP,LNCONTRA,LNCRCD,LNDEPAOBK,LNDEPCBF,LNDEPFCF,LNDEPUSF,LNEXAMT,LNFG,LNFGFOR,LNLSFOR,LNLSGR,LNLSGRF,LNLSGRS,LNLSNET,LNLSSALE,LNMUNI,LNMUNIF,LNOT1T3,LNOT3LES,LNOT3T12,LNOT3T5,LNOT5T15,LNOTCI,LNOTHERF,LNOTOV15,LNPLEDGE,LNRE,LNREAG,LNREAG1,LNREAG1N,LNREAG2,LNREAG2N,LNREAG3,LNREAG3N,LNREAG4,LNREAG4N,LNRECNFM,LNRECNOT,LNRECONS,LNREDOM,LNREFOR,LNRELOC,LNREMULT,LNRENR1,LNRENR1N,LNRENR2,LNRENR2N,LNRENR3,LNRENR3N,LNRENR4,LNRENR4N,LNRENRES,LNRENROT,LNRENROW,LNRENUS,LNRERES,LNRERSF1,LNRERSF2,LNRERSFM,LNRS1T3,LNRS3LES,LNRS3T12,LNRS3T5,LNRS5T15,LNRSOV15,LNSOTHER,LS,LSFOR,MMLFBAL,MUTUAL,NAMEFULL,NAMEHCR,NARSLNFM,NARSLNLS,NARSLNLT,OCCDIST,OFFDOM,OFFOA,ORE,OREAG,ORECONS,OREINV,OREMULT,ORENRES,OREOTH,OREOTHF,ORERES,P3RSLNFM,P3RSLNLS,P3RSLNLT,P9RSLNFM,P9RSLNLS,P9RSLNLT,PARCERT,PPPLF1LS,PPPLFOV1,PPPLNBAL,PPPLNNUM,PPPLNPLG,RB2LNRES,REGAGNT,REPDTE,RSLNLS,RSLNLTOT,RSLNREFM,RSSDHCR,SC,SC1LES,SCABS,SCAF,SCASPNSUM,SCCMOG,SCCMOS,SCCMOT,SCCMPT,SCCOL,SCCPTG,SCDOMO,SCEQ,SCEQFV,SCEQNFT,SCFMN,SCFORD,SCGNM,SCGTY,SCHA,SCHTMRES,SCMTGBK,SCMUNI,SCNM1T3,SCNM3LES,SCNM3T12,SCNM3T5,SCNM5T15,SCNMOV15,SCO3YLES,SCODOT,SCODPC,SCODPI,SCOOV3Y,SCPLEDGE,SCPT3LES,SCPT3T12,SCPT3T5,SCPT5T15,SCPTOV15,SCRDEBT,SCRMBPI,SCSFP,SCSNHAA,SCSNHAF,SCTATFR,SCUS,SCUSO,SCUST,SPECGRP,STALP,SUBCHAPS,TRADE,TRLREVAL,TRREVALSUM,TRUST,UNINCFOR,ZIP
11598,490327,0.0,0.0,NM,7214.0,1.0,10101,56508,50864.0,5644.0,0.0,0.0,0.0,0.0,0.0,0.0,NAPOLEON,2022-08-31,1903-12-09,9,9,7,INDIANAPOLIS,0,10101_20250930,DIF,1934-01-01,1205.0,0.0,1205.0,0.0,30097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4579.0,12834.0,30323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17891.0,0.0,5057.0,0.0,0,0.0,0,0.0,0.0,0.0,564.0,0.0,0.0,0.0,337477,0.0,337477,332898,0.0,0.0,0.0,86402.0,38904.0,64150.0,32607.0,11369.0,42.0,0.0,741.0,102682.0,259123,58204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22809.0,1469.0,24278,259123,0.0,25606,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37591,0.0,37591.0,0.0,139035,0.0,10747.0,102682.0,34270.0,2154.0,7328.0,30976.0,22361.0,5595.0,42,0,0.0,0.0,0,THE NAPOLEON STATE BANK,NAPOLEON BCORP,0.0,0.0,0.0,3,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,FDIC,2025-09-30,0.0,0.0,0.0,1210525.0,80904,11443.0,0,40942,30290,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,39962,0.0,0.0,39462.0,25298.0,3057.0,8386.0,22102.0,22062.0,0.0,0.0,0,0,0.0,0.0,2056,0.0,0.0,0.0,0.0,0.0,80905.0,0,0.0,500,488,0.0,41442,30290,11152,2,IN,0,0,0.0,0,1,0.0,47034
17161,477113,0.0,0.0,NM,5623.0,1.0,10111,14072,11900.0,2172.0,0.0,0.0,0.0,0.0,0.0,0.0,CASCADE,2024-06-30,1903-02-28,11,11,7,CEDAR RAPIDS,6000,10111_20250930,DIF,1934-01-01,1500.0,1500.0,0.0,0.0,64407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3792.0,4951.0,55009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6505.0,0.0,1554.0,0.0,0,0.0,0,0.0,0.0,0.0,21972.0,0.0,0.0,0.0,356083,0.0,356083,352291,464.0,3647.0,0.0,70389.0,111878.0,46981.0,49235.0,6210.0,3939.0,0.0,2209.0,38645.0,226223,51370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11920.0,16369.0,28289,226223,0.0,14762,1725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57484,40306.0,17178.0,0.0,87355,0.0,5196.0,67397.0,18232.0,5354.0,2868.0,20280.0,11300.0,9207.0,292,0,0.0,0.0,0,OHNWARD BANK & TRUST,OHNWARD BANCSHARES INC,0.0,0.0,0.0,4,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,FDIC,2025-09-30,0.0,2826.0,0.0,1200311.0,80466,12555.0,0,80413,12529,0.0,0,0.0,0.0,2118.0,0.0,823.0,0.0,53,53,9613.0,0.0,0.0,9613.0,0,0.0,11731.0,28195.0,14041.0,3986.0,8569.0,6900.0,34935.0,250.0,0.0,0,0,0.0,2118.0,5922,0.0,0.0,0.0,2343.0,7264.0,80413.0,0,823.0,0,0,0.0,51395,24260,27135,2,IA,0,0,0.0,0,1,0.0,52033
4055,281589,0.0,0.0,NM,7331.0,1.0,10118,4596,742.0,3854.0,0.0,0.0,0.0,0.0,0.0,0.0,PELLA,2024-06-30,1911-07-14,11,11,7,DES MOINES,5268,10118_20250930,DIF,1934-01-01,2863.0,2863.0,0.0,0.0,26926.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2164.0,896.0,28382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1798.0,0.0,830.0,72.0,0,0.0,0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,210907,0.0,210907,208743,218.0,654.0,0.0,32847.0,23181.0,26009.0,41323.0,18675.0,676.0,0.0,10027.0,69397.0,153124,45419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3728.0,5543.0,9271,153124,0.0,2272,231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38615,10172.0,28443.0,0.0,59588,0.0,1180.0,56136.0,9181.0,1398.0,1872.0,14276.0,6175.0,22997.0,22,0,0.0,0.0,0,LEIGHTON STATE BANK,LEIGHTON INVESTMENT CO,0.0,0.0,0.0,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2165.0,FDIC,2025-09-30,0.0,0.0,0.0,1137172.0,48733,4044.0,0,48733,17089,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10128.0,0.0,0.0,10128.0,0,0.0,10128.0,18799.0,10019.0,748.0,3296.0,2879.0,18434.0,3230.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,7353.0,2558.0,48734.0,0,0.0,0,0,0.0,29934,27217,2717,2,IA,1,0,0.0,0,0,0.0,50219
901,30365,0.0,0.0,NM,89.0,1.0,10120,3490,2710.0,780.0,0.0,0.0,0.0,0.0,0.0,0.0,LOWDEN,2024-06-30,1913-10-01,11,11,7,CEDAR RAPIDS,1598,10120_20250930,DIF,1934-01-01,0.0,0.0,0.0,0.0,2251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,328.0,1737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740.0,0.0,412.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5599,0.0,5599,5235,0.0,0.0,0.0,1301.0,601.0,1599.0,868.0,667.0,4.0,0.0,0.0,0.0,867,792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,867,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,48.0,0.0,0.0,27,0.0,15.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,4,0,0.0,0.0,0,AMERICAN TRUST AND SAVINGS BANK,LOWDEN BANCSHARES INC,0.0,0.0,0.0,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,151.0,FDIC,2025-09-30,0.0,0.0,0.0,1140846.0,19052,733.0,0,19052,9121,0.0,0,0.0,0.0,0.0,0.0,250.0,0.0,0,0,44.0,0.0,0.0,44.0,0,0.0,44.0,9637.0,4720.0,175.0,558.0,5326.0,8039.0,190.0,0.0,250,0,0.0,0.0,4914,0.0,44.0,0.0,0.0,0.0,19052.0,0,0.0,2250,2056,0.0,9165,9165,0,2,IA,0,0,0.0,0,1,0.0,52255
6554,176513,0.0,0.0,NM,917.0,1.0,10121,6805,3636.0,3169.0,0.0,0.0,0.0,0.0,0.0,0.0,DURANT,2024-06-30,1905-01-01,11,11,7,CEDAR RAPIDS,1650,10121_20250930,DIF,1934-01-01,0.0,0.0,0.0,0.0,24253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1415.0,1433.0,20419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3819.0,0.0,2386.0,0.0,0,0.0,0,0.0,0.0,0.0,629.0,0.0,0.0,0.0,109473,0.0,109473,108058,0.0,650.0,0.0,34253.0,7710.0,17968.0,28860.0,6816.0,658.0,0.0,670.0,20187.0,60324,32626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1268.0,1726.0,2994,60324,0.0,0,1691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9392,0.0,9392.0,0.0,13621,0.0,425.0,13196.0,5093.0,652.0,1182.0,6123.0,146.0,0.0,8,0,0.0,0.0,0,LIBERTY TRUST & SAVINGS BANK,LIBERTY BCORP,0.0,0.0,0.0,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,FDIC,2025-09-30,0.0,0.0,0.0,1204784.0,52529,4835.0,0,52341,7341,0.0,0,0.0,0.0,104.0,0.0,0.0,0.0,188,188,0.0,0.0,0.0,0.0,0,0.0,104.0,39097.0,6759.0,1991.0,2844.0,7096.0,23664.0,9883.0,104.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,52341.0,0,0.0,0,0,0.0,13244,7445,5799,2,IA,0,0,0.0,0,1,0.0,52747
9207,227539,0.0,0.0,NM,1624.0,1.0,10122,15739,11967.0,3772.0,0.0,0.0,0.0,0.0,0.0,0.0,TRAER,2024-06-30,1915-01-01,11,11,7,DES MOINES,994,10122_20250930,DIF,1934-01-01,0.0,0.0,0.0,0.0,27988.0,5254.0,234.0,4853.0,53.0,6689.0,38.0,16796.0,325.0,0.0,717.0,1152.0,10015,2321.0,113.0,984.0,9.0,2318.0,5.0,5623.0,127.0,0.0,0.0,0.0,2401.0,0.0,857.0,35.0,0,357.0,0,0.0,0.0,0.0,844.0,0.0,0.0,0.0,111720,0.0,111720,111003,0.0,3280.0,0.0,8883.0,8494.0,20221.0,16415.0,12145.0,3387.0,0.0,29829.0,0.0,67929,34038,730.0,18.0,4734.0,40.0,9228.0,30.0,14692.0,88.0,0.0,1298.0,1298,67929,0.0,1812,0,2561.0,74.0,2517.0,20.0,4600.0,15.0,9678.0,109.0,14082,2843.0,11239.0,0.0,18511,1405.0,966.0,15733.0,298.0,0.0,151.0,1223.0,3739.0,10322.0,107,0,0.0,0.0,0,FARMERS SAVINGS BANK & TRUST,TALEN INC,0.0,0.0,0.0,4,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,717.0,FDIC,2025-09-30,0.0,0.0,0.0,1202333.0,88972,4981.0,0,88905,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,67,67,78020.0,0.0,2877.0,80897.0,0,0.0,80897.0,0.0,3027.0,4981.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,37294,0.0,0.0,0.0,36160.0,44737.0,88905.0,0,0.0,0,0,0.0,88905,80897,8008,2,IA,1,0,0.0,0,1,0.0,50675
4425,172490,0.0,0.0,NM,562.0,1.0,10125,20535,15453.0,5082.0,0.0,0.0,0.0,0.0,0.0,0.0,ANAMOSA,2024-06-30,1906-11-08,11,9,7,CEDAR RAPIDS,1192,10125_20250930,DIF,1934-01-01,0.0,0.0,0.0,0.0,12792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697.0,757.0,8898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,994.0,0.0,229.0,8.0,0,0.0,0,0.0,0.0,0.0,1590.0,0.0,0.0,0.0,69671,0.0,69671,68974,0.0,743.0,0.0,10160.0,10475.0,11907.0,15948.0,6063.0,745.0,0.0,8772.0,7190.0,46242,27396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1563.0,1374.0,2937,46242,0.0,1329,612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6778,2090.0,4688.0,0.0,8519,0.0,844.0,6346.0,1857.0,326.0,504.0,832.0,2344.0,483.0,2,0,0.0,0.0,0,CITIZENS SAVINGS BANK,FIRST CMTY BANCSHARES CORP,0.0,0.0,0.0,4,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,702.0,FDIC,2025-09-30,0.0,0.0,0.0,1990096.0,76802,5853.0,962,32286,3445,0.0,0,0.0,0.0,803.0,0.0,977.0,0.0,90,90,770.0,0.0,0.0,770.0,44429,3.0,1588.0,48723.0,19705.0,3046.0,3769.0,9730.0,28754.0,10123.0,173.0,0,0,15.0,645.0,41184,0.0,0.0,0.0,661.0,72.0,76715.0,15,0.0,0,0,0.0,27015,5018,21997,2,IA,1,0,0.0,0,1,0.0,52205
8124,260224,0.0,0.0,NM,4700.0,1.0,10127,7873,4524.0,3349.0,0.0,0.0,0.0,0.0,0.0,0.0,BLOOMFIELD,2024-06-30,1900-01-01,11,11,7,DES MOINES,0,10127_20250930,DIF,1934-01-01,0.0,0.0,0.0,0.0,22278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1907.0,1291.0,18183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2053.0,0.0,338.0,0.0,0,424.0,0,0.0,0.0,0.0,289.0,0.0,0.0,0.0,208012,0.0,208012,206105,0.0,0.0,0.0,44188.0,31760.0,58845.0,10165.0,5500.0,35.0,0.0,5560.0,89026.0,165463,91823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1314.0,0.0,1314,165463,0.0,785,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20306,0.0,20306.0,0.0,52020,0.0,0.0,51235.0,5367.0,1703.0,5709.0,2210.0,19739.0,16507.0,35,0,0.0,0.0,0,SUCCESS BANK,GARRETT BANCSHARES LTD,0.0,0.0,0.0,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,FDIC,2025-09-30,0.0,0.0,0.0,1205044.0,33422,4047.0,0,33422,870,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,6361.0,2460.0,1000.0,3047.0,14593.0,12322.0,0.0,0.0,0,0,0.0,0.0,6096,0.0,0.0,0.0,0.0,0.0,33422.0,0,0.0,0,0,0.0,27061,870,26191,2,IA,1,0,0.0,0,1,0.0,52537
3626,142615,0.0,0.0,NM,349.0,1.0,10132,5453,4206.0,1247.0,0.0,0.0,0.0,0.0,0.0,0.0,AMES,2024-06-30,1902-01-01,11,11,7,DES MOINES,0,10132_20250930,DIF,1934-01-01,0.0,0.0,0.0,0.0,24407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.0,695.0,11607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1465.0,0.0,770.0,0.0,0,0.0,0,0.0,0.0,0.0,1688.0,0.0,0.0,0.0,122035,0.0,122035,121051,0.0,3296.0,0.0,23412.0,25045.0,7693.0,29879.0,11284.0,3300.0,0.0,2758.0,60057.0,81256,29444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1982.0,2748.0,4730,81256,0.0,0,7187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17515,5903.0,11612.0,0.0,22380,0.0,416.0,21964.0,5491.0,1304.0,3462.0,9229.0,2478.0,0.0,4,0,0.0,0.0,0,EXCHANGE STATE BANK,MID AMERICA BANKS INC,0.0,0.0,0.0,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,FDIC,2025-09-30,0.0,0.0,0.0,1247905.0,12136,0.0,0,12136,1027,0.0,0,0.0,1279.0,146.0,1279.0,0.0,0.0,0,0,1285.0,0.0,0.0,1285.0,0,0.0,2710.0,8399.0,0.0,510.0,0.0,3358.0,4417.0,2420.0,0.0,0,0,0.0,146.0,0,26.0,0.0,0.0,1259.0,0.0,12136.0,0,0.0,0,0,0.0,3737,3737,0,2,IA,1,0,0.0,0,1,0.0,50010
2502,240831,0.0,0.0,NM,2610.0,1.0,10137,12163,953.0,11210.0,0.0,0.0,0.0,0.0,0.0,0.0,GRAYSON,2022-08-31,1891-01-01,9,9,4,LEXINGTON,3419,10137_20250930,DIF,1934-01-01,0.0,0.0,0.0,0.0,487.0,487.0,32.0,0.0,0.0,0.0,0.0,487.0,32.0,0.0,2096.0,9852.0,15432,6794.0,251.0,5077.0,55.0,3560.0,16.0,15431.0,322.0,0.0,0.0,0.0,19196.0,0.0,9056.0,288.0,0,0.0,0,0.0,0.0,0.0,2501.0,0.0,0.0,0.0,147846,0.0,147846,145750,0.0,3650.0,0.0,20997.0,11832.0,8471.0,33483.0,5117.0,3650.0,0.0,4117.0,0.0,109081,379,35.0,1.0,344.0,2.0,0.0,0.0,379.0,3.0,3065.0,3342.0,6407,109081,0.0,0,1048,1805.0,44.0,7011.0,47.0,19703.0,53.0,28519.0,144.0,38667,35677.0,2990.0,0.0,62580,1945.0,128.0,62452.0,7716.0,1986.0,2751.0,7610.0,12629.0,29290.0,0,0,0.0,0.0,0,THE COMMERCIAL BANK OF GRAYSON,COMMERCIAL GRAYSON BANCSHARES,0.0,0.0,0.0,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1859.0,FDIC,2025-09-30,0.0,0.0,0.0,1071810.0,74387,18396.0,0,74387,7975,0.0,0,0.0,4764.0,310.0,4764.0,10996.0,0.0,0,0,8074.0,0.0,0.0,8074.0,0,0.0,13148.0,11236.0,16951.0,4395.0,14001.0,26775.0,3880.0,0.0,0.0,10996,0,0.0,310.0,34478,0.0,0.0,0.0,2479.0,5595.0,74386.0,0,0.0,0,0,0.0,52155,21123,31032,4,KY,0,0,0.0,0,0,0.0,41143
374,24020,0.0,0.0,NM,84.0,1.0,10145,4743,4045.0,698.0,0.0,0.0,0.0,0.0,0.0,0.0,MUNFORDVILLE,2023-11-06,1890-02-20,9,9,8,LOUISVILLE,1136,10145_20250930,DIF,1934-01-01,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014.0,50.0,9065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,52.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17381,0.0,17381,16367,0.0,0.0,0.0,7782.0,1293.0,3695.0,4461.0,0.0,0.0,0.0,0.0,0.0,8194,168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8194,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7873,4347.0,3526.0,0.0,153,0.0,0.0,153.0,0.0,2.0,0.0,0.0,151.0,0.0,0,0,0.0,0.0,0,HART COUNTY BANK AND TRUST COMPANY,HART BANCSHARES INC,0.0,0.0,0.0,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,248.0,FDIC,2025-09-30,0.0,0.0,0.0,1118836.0,1316,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,47.0,0.0,312,312,0.0,0.0,0.0,0.0,1021,17.0,0.0,974.0,146.0,0.0,100.0,116.0,659.0,0.0,0.0,47,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1021.0,0,0.0,0,0,0.0,0,0,0,4,KY,0,0,0.0,0,1,0.0,42765
155332,4291775,0.0,0.0,SM,46400.0,0.0,1014,98910,36562.0,62348.0,52261.0,27030.0,34885.0,25231.0,0.0,11764.0,SPARTA,2025-03-15,1898-01-01,9,9,7,DETROIT,0,1014_20250930,DIF,1934-01-01,168106.0,126730.0,9682.0,31694.0,15978.0,765.0,31.0,1830.0,25.0,1287.0,10.0,3882.0,66.0,0.0,34754.0,13968.0,335878,8654.0,374.0,16127.0,209.0,65141.0,282.0,89922.0,865.0,0.0,0.0,729.0,26267.0,0.0,11519.0,780.0,0,0.0,0,0.0,0.0,0.0,52665.0,0.0,0.0,0.0,2916251,0.0,2916251,2881497,6323.0,6366.0,0.0,533056.0,598412.0,126095.0,596965.0,403892.0,18560.0,0.0,56093.0,1281674.0,2519569,37012,641.0,20.0,3555.0,31.0,6043.0,26.0,10239.0,77.0,30252.0,81476.0,111728,2519569,0.0,120012,154072,4585.0,105.0,35132.0,278.0,256139.0,620.0,295856.0,1003.0,1421257,886114.0,535143.0,0.0,795500,313415.0,83155.0,592333.0,87455.0,11809.0,31675.0,106634.0,159662.0,187113.0,568,6348,0.0,0.0,0,CHOICEONE BANK,CHOICEONE FINL SERVICES INC,131.0,761.0,892.0,3,51,0,2575.0,0.0,0.0,0.0,0.0,2237.0,2575.0,0.0,338.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,34390.0,FED,2025-09-30,50.0,1108.0,1058.0,1139297.0,938955,5645.0,8849,544023,2983,3454.0,176084,179538.0,512.0,73322.0,512.0,290890.0,0.0,6415,6415,30390.0,0.0,20951.0,51341.0,388517,0.0,339222.0,421652.0,89642.0,21805.0,11488.0,66867.0,242630.0,161399.0,54345.0,20749,0,34509.0,233024.0,370366,10581.0,2.0,0.0,0.0,40714.0,932541.0,34509,50699.0,0,0,0.0,219998,131612,88386,4,MI,0,0,0.0,0,0,0.0,49345
10916,385800,0.0,0.0,NM,6499.0,1.0,10157,27851,21441.0,6410.0,2660.0,2420.0,21368.0,240.0,0.0,3823.0,SHELBY,2022-10-09,1910-03-02,9,9,7,DETROIT,2956,10157_20250930,DIF,1934-01-01,1234.0,1007.0,227.0,0.0,4055.0,305.0,10.0,588.0,7.0,1751.0,9.0,2644.0,26.0,0.0,2410.0,1969.0,14553,1607.0,62.0,2608.0,29.0,5321.0,15.0,9536.0,106.0,0.0,0.0,0.0,3577.0,0.0,1583.0,25.0,0,0.0,0,0.0,0.0,0.0,1044.0,0.0,0.0,0.0,214989,0.0,214989,212579,0.0,1155.0,0.0,41319.0,47149.0,17850.0,45335.0,21256.0,1155.0,0.0,2220.0,34532.0,191648,15389,459.0,9.0,723.0,6.0,2297.0,10.0,3479.0,25.0,1695.0,9488.0,11183,191648,0.0,11520,5815,1925.0,48.0,11158.0,85.0,33976.0,95.0,47059.0,228.0,105878,63364.0,42514.0,0.0,53383,12144.0,2003.0,39860.0,7549.0,6628.0,4607.0,5067.0,10248.0,5565.0,0,0,0.0,0.0,0,THE SHELBY STATE BANK,SHELBY FINANCIAL CORP,0.0,0.0,0.0,3,10,0,209.0,0.0,0.0,0.0,0.0,0.0,209.0,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2410.0,FDIC,2025-09-30,1862.0,1930.0,68.0,1493001.0,123556,24029.0,0,123556,45579,0.0,0,0.0,1146.0,1511.0,1146.0,500.0,0.0,0,0,25803.0,0.0,0.0,25803.0,0,0.0,28460.0,30300.0,44279.0,6483.0,18044.0,16100.0,11336.0,0.0,180.0,500,0,0.0,1331.0,40679,0.0,2.0,219.0,11724.0,13813.0,123555.0,0,0.0,0,0,0.0,92756,74039,18717,4,MI,0,0,0.0,0,0,0.0,49455
