BKCLASS,CB,CERT,CITY,CRAG,CRAGSM,CRAUTO,CRCI,CRCINUS,CRCON,CRCONOTH,CRCRCD,CRDEP,CRDEPNUS,CRFORGV,CRLNLS,CRLS,CROTHER,CRRE,CRREAG,CRRECONS,CRREFOR,CRRELOC,CRREMULT,CRRENRES,CRRENUS,CRREOFFDOM,CRRERES,CRRERSF2,CRRERSFM,DRAG,DRAGSM,DRAUTO,DRCI,DRCINUS,DRCON,DRCONOTH,DRCRCD,DRDEP,DRDEPNUS,DRFORGV,DRLNLS,DRLS,DROTHER,DRRE,DRREAG,DRRECONS,DRREFOR,DRRELOC,DRREMULT,DRRENRES,DRRENUS,DRREOFFDOM,DRRERES,DRRERSF2,DRRERSFM,EFFDATE,ESTYMD,FDICDBS,FDICSUPV,FED,FLDOFF,ID,INSAGNT1,INSDATE,MUTUAL,NAMEFULL,NAMEHCR,NTAG,NTAGSM,NTAUTO,NTCI,NTCINUS,NTCON,NTCONOTH,NTCRCD,NTDEP,NTDEPNUS,NTFORGV,NTLNLS,NTLS,NTOTHER,NTRE,NTREAG,NTRECONS,NTREFOR,NTRELOC,NTREMULT,NTRENRES,NTRENUS,NTREOFFDOM,NTRERES,NTRERSF2,NTRERSFM,OCCDIST,OFFDOM,OFFOA,PARCERT,REGAGNT,REPDTE,RSSDHCR,SPECGRP,STALP,SUBCHAPS,TRUST,ZIP
SM,1.0,12980,DESHLER,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2022-08-31,1911-10-11,9,9,4,COLUMBUS,12980_20250930,DIF,1934-01-01,0,THE CORN CITY STATE BANK,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,1,0,0,FED,2025-09-30,0.0,5,OH,1,0,43516
SM,0.0,12982,SANDUSKY,0.0,2.0,6.0,372.0,0.0,22.0,16.0,0.0,0.0,0.0,0.0,518.0,43.0,2.0,79.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,79,76.0,12.0,55.0,0.0,0.0,7.0,684.0,0.0,20.0,13.0,0.0,0.0,0.0,0.0,2730.0,546.0,0.0,1480.0,0.0,0.0,0.0,0.0,800.0,550.0,0.0,1480,130.0,0.0,130.0,2023-08-31,1884-03-01,9,9,4,COLUMBUS,12982_20250930,DIF,1934-01-01,0,CIVISTA BANK,CIVISTA BANCSHARES INC,0.0,-2.0,1.0,312.0,0.0,-2.0,-3.0,0.0,0.0,0.0,0.0,2212.0,503.0,-2.0,1401.0,0.0,0.0,0.0,-9.0,797.0,550.0,0.0,1401,54.0,-12.0,75.0,3,40,0,0,FED,2025-09-30,1246533.0,4,OH,0,1,44870
NM,1.0,12985,ELDERTON,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,461.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,300,0.0,0.0,0.0,2022-08-31,1919-10-01,2,2,4,WEXFORD,12985_20250930,DIF,1934-01-01,0,ELDERTON STATE BANK,KEYSTRONG FINANCIAL INC,0.0,0.0,0.0,154.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,453.0,0.0,0.0,295.0,300.0,0.0,0.0,0.0,0.0,-5.0,0.0,295,0.0,0.0,0.0,1,3,0,0,FDIC,2025-09-30,3631012.0,4,PA,0,0,15736
SM,1.0,1299,WEST MEMPHIS,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.0,0.0,0.0,302.0,0.0,0.0,0.0,2.0,0.0,241.0,0.0,302,61.0,48.0,11.0,0.0,0.0,24.0,1449.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,2149.0,0.0,0.0,676.0,0.0,0.0,0.0,0.0,0.0,665.0,0.0,676,11.0,0.0,11.0,2022-08-31,1925-06-05,13,13,8,LITTLE ROCK,1299_20250930,DIF,1934-01-01,0,EVOLVE BANK & TRUST,EVOLVE BCORP INC,0.0,0.0,24.0,1375.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1773.0,0.0,0.0,374.0,0.0,0.0,0.0,-2.0,0.0,424.0,0.0,374,-50.0,-48.0,0.0,5,10,0,0,FED,2025-09-30,1142411.0,4,AR,0,1,72301
NM,1.0,13000,ENNIS,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,48.0,0.0,25.0,20.0,0.0,0.0,0.0,0.0,368.0,0.0,0.0,295.0,0.0,295.0,0.0,0.0,0.0,0.0,0.0,295,0.0,0.0,0.0,2022-08-31,1933-01-01,13,13,11,DALLAS,13000_20250930,DIF,1934-01-01,0,ENNIS STATE BANK,ENNIS BANCSHARES INC,0.0,0.0,5.0,48.0,0.0,21.0,16.0,0.0,0.0,0.0,0.0,364.0,0.0,0.0,295.0,0.0,295.0,0.0,0.0,0.0,0.0,0.0,295,0.0,0.0,0.0,5,5,0,0,FDIC,2025-09-30,1131956.0,4,TX,1,1,75119
NM,1.0,13006,FORT STOCKTON,0.0,0.0,23.0,5.0,0.0,64.0,41.0,0.0,0.0,0.0,0.0,100.0,0.0,7.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,24.0,0.0,24.0,0.0,0.0,39.0,62.0,0.0,75.0,36.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2022-08-31,1928-05-11,13,13,11,LUBBOCK,13006_20250930,DIF,1934-01-01,0,THE PECOS COUNTY STATE BANK,PECOS COUNTY BANCSHARES INC,0.0,0.0,16.0,57.0,0.0,11.0,-5.0,0.0,0.0,0.0,0.0,37.0,0.0,-7.0,-24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24,-24.0,0.0,-24.0,5,5,0,0,FDIC,2025-09-30,1109058.0,4,TX,1,1,79735
SM,0.0,13012,BLUEFIELD,0.0,14.0,571.0,552.0,0.0,857.0,214.0,72.0,0.0,0.0,0.0,2236.0,0.0,273.0,554.0,96.0,37.0,0.0,131.0,7.0,109.0,0.0,554,305.0,53.0,121.0,0.0,162.0,1717.0,954.0,0.0,2821.0,930.0,174.0,0.0,0.0,0.0,5522.0,0.0,1528.0,219.0,0.0,0.0,0.0,42.0,0.0,72.0,0.0,219,147.0,0.0,105.0,2023-04-22,1920-01-07,5,5,5,RICHMOND,13012_20250930,DIF,1934-01-01,0,FIRST COMMUNITY BANK,FIRST COMMUNITY BANKSHARES INC,0.0,148.0,1146.0,402.0,0.0,1964.0,716.0,102.0,0.0,0.0,0.0,3286.0,0.0,1255.0,-335.0,-96.0,-37.0,0.0,-89.0,-7.0,-37.0,0.0,-335,-158.0,-53.0,-16.0,1,60,0,0,FED,2025-09-30,1478017.0,4,VA,0,1,24605
NM,1.0,13018,THOMAS,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-01-02,1902-06-10,5,5,5,SCOTT DEPOT,13018_20250930,DIF,1934-01-01,0,MINERS & MERCHANTS BANK,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,3,0,0,FDIC,2025-09-30,0.0,7,WV,0,0,26292
NM,1.0,13020,WHITE HALL,0.0,0.0,64.0,0.0,0.0,95.0,31.0,0.0,0.0,0.0,0.0,124.0,0.0,7.0,22.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,22,21.0,5.0,14.0,0.0,0.0,110.0,0.0,0.0,192.0,82.0,0.0,0.0,0.0,0.0,435.0,0.0,10.0,233.0,0.0,54.0,0.0,17.0,0.0,62.0,0.0,233,117.0,0.0,100.0,2024-01-02,1932-06-27,5,5,5,SCOTT DEPOT,13020_20250930,DIF,1934-01-01,0,FIRST EXCHANGE BANK,HERITAGE BANCSHARES INC,0.0,0.0,46.0,0.0,0.0,97.0,51.0,0.0,0.0,0.0,0.0,311.0,0.0,3.0,211.0,0.0,54.0,0.0,15.0,0.0,61.0,0.0,211,96.0,-5.0,86.0,1,7,0,0,FDIC,2025-09-30,2257116.0,4,WV,1,1,26554
NM,1.0,13025,MINERAL POINT,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2022-08-31,1917-01-01,9,9,7,MADISON,13025_20250930,DIF,1934-01-01,0,FARMERS SAVINGS BANK,SOUTHERN WI BANCSHARES CORP,0.0,0.0,0.0,6.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,5,0,0,FDIC,2025-09-30,1207338.0,4,WI,1,0,53565
NM,1.0,13030,PIGEON FALLS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2022-08-31,1920-04-06,9,9,9,EAU CLAIRE,13030_20250930,DIF,1934-01-01,0,OAKWOOD BANK,PF INVESTORS INC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,4,0,0,FDIC,2025-09-30,5280133.0,2,WI,1,0,54760
NM,1.0,13032,VIROQUA,0.0,7.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,9.0,3.0,6.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2022-08-31,1912-01-01,9,9,7,MADISON,13032_20250930,DIF,1934-01-01,0,CITIZENS FIRST BANK,FIRSNABANCO INC,0.0,-7.0,0.0,98.0,0.0,8.0,2.0,6.0,0.0,0.0,0.0,99.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,6,0,0,FDIC,2025-09-30,1207561.0,4,WI,1,0,54665
SM,1.0,13033,WAUPACA,0.0,0.0,0.0,47.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,9.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2022-08-31,1911-01-11,9,9,7,APPLETON,13033_20250930,DIF,1935-09-17,0,THE FARMERS STATE BANK OF WAUPACA,FARMERS STATE BCORP INC,0.0,0.0,9.0,-47.0,0.0,11.0,-1.0,3.0,0.0,0.0,0.0,-45.0,0.0,0.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9,-9.0,0.0,-9.0,3,3,0,0,FED,2025-09-30,1209284.0,8,WI,0,0,54981
N,1.0,13054,HOLMEN,0.0,0.0,0.0,117.0,0.0,9.0,6.0,3.0,0.0,0.0,0.0,200.0,0.0,0.0,74.0,0.0,4.0,0.0,0.0,0.0,70.0,0.0,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4,0.0,0.0,0.0,2023-09-02,1909-01-01,9,9,9,MADISON,13054_20250930,DIF,1934-01-01,0,"PARK BANK, NATIONAL ASSOCIATION",GOLDEN OAK BANCSHARES INC,0.0,0.0,0.0,-117.0,0.0,-4.0,-4.0,0.0,0.0,0.0,0.0,-191.0,0.0,0.0,-70.0,0.0,-4.0,0.0,0.0,0.0,-66.0,0.0,-70,0.0,0.0,0.0,3,3,0,0,OCC,2025-09-30,4281197.0,7,WI,0,0,54636
NM,1.0,13055,MUKWONAGO,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,5.0,101.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,101,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2615.0,0.0,32.0,2578.0,0.0,2578.0,0.0,0.0,0.0,0.0,0.0,2578,0.0,0.0,0.0,2022-08-31,1892-12-12,9,9,7,MILWAUKEE,13055_20250930,DIF,1934-01-01,0,CITIZENS BANK,CITIZENS BANK HOLDING INC,0.0,0.0,5.0,-4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2505.0,0.0,27.0,2477.0,0.0,2577.0,0.0,0.0,0.0,-100.0,0.0,2477,0.0,0.0,0.0,3,11,0,0,FDIC,2025-09-30,1207132.0,4,WI,0,0,53149
N,1.0,13058,HAGER CITY,0.0,0.0,0.0,88.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,6.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5,1.0,0.0,1.0,0.0,0.0,0.0,1065.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,1161.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2021-08-29,1917-01-01,9,9,9,EAU CLAIRE,13058_20250930,DIF,1934-01-01,0,HIAWATHA NATIONAL BANK,LAKE SHORE III CORP,0.0,0.0,0.0,977.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,1061.0,0.0,80.0,-5.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,-5,-1.0,0.0,-1.0,3,7,0,0,OCC,2025-09-30,4465559.0,4,WI,0,0,54014
SI,1.0,13063,KENNEBUNK,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.0,3.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-11-17,1871-05-01,2,2,1,CONCORD,13063_20250930,DIF,1934-01-01,0,KENNEBUNK SAVINGS BANK,KENNEBUNK SAVINGS BCORP MHC,0.0,0.0,0.0,97.0,0.0,-3.0,-3.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,-3.0,-3.0,0.0,1,17,0,0,FDIC,2025-09-30,5117323.0,4,ME,0,0,04043
SM,1.0,13068,NEOSHO,0.0,0.0,1.0,2.0,0.0,56.0,55.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,110.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2022-08-31,1884-01-01,11,11,10,SPRINGFIELD MO,13068_20250930,DIF,1934-01-01,0,COMMUNITY BANK AND TRUST,COMMUNITY BANCSHARES EMPLOYEE STK OWNERSHIP PLAN,0.0,0.0,-1.0,-2.0,0.0,54.0,55.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,13,0,0,FED,2025-09-30,2072793.0,2,MO,1,1,64850
SM,1.0,13071,SALEM,0.0,0.0,14.0,4.0,0.0,26.0,12.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,56.0,0.0,0.0,102.0,46.0,0.0,0.0,0.0,0.0,116.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6.0,0.0,6.0,2022-01-03,1894-01-01,11,11,8,SPRINGFIELD MO,13071_20250930,DIF,1934-01-01,0,TOWN & COUNTRY BANK,TOWN&COUNTRY BANCSHARES INC,0.0,0.0,42.0,-4.0,0.0,76.0,34.0,0.0,0.0,0.0,0.0,85.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5.0,0.0,5.0,4,10,0,0,FED,2025-09-30,1095722.0,8,MO,1,1,65560
SM,1.0,13083,BOONEVILLE,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2022-08-31,1910-04-18,13,13,8,LITTLE ROCK,13083_20250930,DIF,1934-01-01,0,FIRST WESTERN BANK,FIRST W BANCSHARES EMPLOYEE STK OWNERSHIP TR,0.0,0.0,0.0,-1.0,0.0,-2.0,-2.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,5,11,0,0,FED,2025-09-30,2628994.0,4,AR,0,1,72927
SM,1.0,13102,WARSAW,0.0,0.0,151.0,123.0,0.0,347.0,196.0,0.0,0.0,0.0,0.0,601.0,0.0,0.0,131.0,0.0,0.0,0.0,42.0,0.0,79.0,0.0,131,52.0,0.0,10.0,0.0,0.0,383.0,28848.0,0.0,1119.0,736.0,0.0,0.0,0.0,0.0,30193.0,0.0,0.0,226.0,0.0,0.0,0.0,202.0,0.0,0.0,0.0,226,226.0,0.0,24.0,2022-08-31,1872-01-01,9,9,7,INDIANAPOLIS,13102_20250930,DIF,1934-01-01,0,LAKE CITY BANK,LAKELAND FINANCIAL CORP,0.0,0.0,232.0,28725.0,0.0,772.0,540.0,0.0,0.0,0.0,0.0,29592.0,0.0,0.0,95.0,0.0,0.0,0.0,160.0,0.0,-79.0,0.0,95,174.0,0.0,14.0,3,57,0,0,FED,2025-09-30,1208906.0,4,IN,0,1,46580
NM,1.0,13107,NEW CASTLE,0.0,0.0,16.0,0.0,0.0,78.0,46.0,16.0,0.0,0.0,0.0,181.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,224.0,21.0,0.0,360.0,88.0,48.0,0.0,0.0,0.0,508.0,0.0,120.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7.0,0.0,7.0,2022-08-31,1873-07-03,9,9,7,INDIANAPOLIS,13107_20250930,DIF,1934-01-01,0,"CITIZENS STATE BANK OF NEW CASTLE, INDIANA",TOWN FINANCIAL CORP,0.0,0.0,208.0,21.0,0.0,282.0,42.0,32.0,0.0,0.0,0.0,327.0,0.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7.0,0.0,7.0,3,11,0,0,FDIC,2025-09-30,1200405.0,4,IN,0,1,47362
NM,1.0,13109,SEYMOUR,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2022-08-31,1900-01-01,9,9,8,INDIANAPOLIS,13109_20250930,DIF,1934-01-01,0,JACKSON COUNTY BANK,BANCORP OF SOUTHERN INDIANA,0.0,0.0,0.0,431.0,0.0,46.0,46.0,0.0,0.0,0.0,0.0,477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,14,0,0,FDIC,2025-09-30,1098590.0,4,IN,0,1,47274
SM,1.0,13111,BROWNSBURG,0.0,0.0,4.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,2.0,618.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2022-08-31,1908-01-01,9,9,7,INDIANAPOLIS,13111_20250930,DIF,1934-01-01,0,HENDRICKS COUNTY BANK AND TRUST COMPANY,MIDSTATE FINANCIAL CORP,0.0,0.0,-2.0,618.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,619.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1,0.0,0.0,0.0,3,5,0,0,FED,2025-09-30,1207552.0,4,IN,0,1,46112
NM,1.0,13112,SPENCER,0.0,0.0,4.0,0.0,0.0,16.0,12.0,0.0,0.0,0.0,0.0,25.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,34.0,18.0,0.0,0.0,0.0,0.0,50.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,2022-08-31,1934-01-01,9,9,7,INDIANAPOLIS,13112_20250930,DIF,1934-01-01,0,OWEN COUNTY STATE BANK,OWEN FINANCIAL CORP,0.0,0.0,12.0,0.0,0.0,18.0,6.0,0.0,0.0,0.0,0.0,25.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,3,8,0,0,FDIC,2025-09-30,1207954.0,4,IN,0,1,47460
NM,1.0,13113,BOONVILLE,0.0,0.0,4.0,1.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2022-08-31,1895-01-01,9,9,8,INDIANAPOLIS,13113_20250930,DIF,1934-01-01,0,PEOPLES TRUST AND SAVINGS BANK,PEOPLES BANCSHARES CORP,0.0,0.0,-2.0,-1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,5,0,0,FDIC,2025-09-30,3199790.0,5,IN,1,1,47601
SM,1.0,13130,FRIENDSHIP,0.0,0.0,7.0,1.0,0.0,37.0,30.0,0.0,0.0,0.0,0.0,39.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,106.0,103.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2021-08-29,1912-10-26,9,9,7,INDIANAPOLIS,13130_20250930,DIF,1934-01-01,0,THE FRIENDSHIP STATE BANK,FRIENDSHIP BCORP,0.0,0.0,-4.0,-1.0,0.0,69.0,73.0,0.0,0.0,0.0,0.0,67.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,9,0,0,FED,2025-09-30,1401154.0,8,IN,0,1,47021
NM,1.0,13167,CLARKSON,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,21.0,12.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2022-08-31,1904-01-01,9,9,8,LOUISVILLE,13167_20250930,DIF,1934-01-01,0,BANK OF CLARKSON,FIRST BRECKINRIDGE BANCSHARES,0.0,0.0,9.0,0.0,0.0,1.0,-8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,2,0,0,FDIC,2025-09-30,1119404.0,4,KY,0,1,42726
SM,1.0,13179,HARBOR SPRINGS,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2022-10-09,1905-11-01,9,9,7,DETROIT,13179_20250930,DIF,1934-01-01,0,FIRST COMMUNITY BANK,HARBOR SPRINGS FINANCIAL CORP,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1.0,-1.0,0.0,3,10,0,0,FED,2025-09-30,1208102.0,4,MI,1,0,49740
