ALLOTHL,ASSET2,ASSET5,ASSTLT,AVASSETJ,BKCLASS,BRO,BROINS,CB,CD1T3,CD1T3S,CD3LES,CD3LESS,CD3T12,CD3T12S,CDOV3,CDOV3S,CERT,CITY,COREDEP,DDT,DEP,DEPCSBQ,DEPDOM,DEPFBKF,DEPFGOVF,DEPFOR,DEPIDOM,DEPIFOR,DEPINS,DEPIPCCF,DEPLGAMT,DEPLGB,DEPLGRA,DEPLGRN,DEPLSNB,DEPNIDOM,DEPNIFOR,DEPSMAMT,DEPSMB,DEPSMRA,DEPSMRN,DEPUNA,DEPUSBKF,DEPUSMF,EFFDATE,EQ,EQCBHCTR,EQCCOMPI,EQCDIVC,EQCDIVP,EQCMRG,EQCONSUB,EQCPREV,EQCREST,EQCS,EQCSTKRX,EQCTRSTX,EQPP,EQSUR,EQTOT,EQUPTOT,ERNAST,ESTINS,ESTYMD,FDICDBS,FDICSUPV,FED,FLDOFF,FREPP,ID,INSAGNT1,INSDATE,IRAKEOGH,LIAB,LIABEQ,MUTUAL,NAMEFULL,NAMEHCR,NETINC,NTR,NTRCDSM,NTRCOMOT,NTRFCFG,NTRIPC,NTRMUNI,NTRSMMDA,NTRSOTH,NTRTMLGJ,NTRTMMED,NTRUSGOV,OALIFGEN,OALIFHYB,OALIFINS,OALIFSEP,OCCDIST,OFFDOM,OFFOA,OTBFH1L,OTBFH1T3,OTBFH3T5,OTBFHOV5,OTBFHSTA,OTBOT1L,OTBOT1T3,OTBOT3T5,OTBOTOV5,OTHBFHLB,OTHBOT1L,OTHBRF,PARCERT,RBCT1J,RBCT2,REGAGNT,REPDTE,RSSDHCR,RWAJT,SPECGRP,STALP,SUBCHAPS,SUBND,TRADEL,TRN,TRNCBO,TRNFCFG,TRNIPCOC,TRNMUNI,TRNNIA,TRNNIN,TRNUSGOV,TRUST,TS,VOLIAB,ZIP
6489,608460.5,621531.25,95615.0,604572.0,NM,76036.0,76036.0,1.0,2610.0,718.0,8812.0,38498.0,16443.0,45542.0,0.0,52.0,34074,MADISON,419186.0,88063.0,523087,0.0,523087,0.0,0.0,0.0,435024.0,0.0,377249,0.0,205858,240,1006,2,0.0,88063.0,0.0,311696,5169.0,5053,129.0,0,0.0,0.0,2022-08-31,66578.0,0.0,2207.0,459.0,0.0,0.0,0.0,61155.0,0.0,500.0,0.0,0.0,0.0,7400.0,66578.0,58678.0,583691.0,72.04729447129846,1995-10-09,9,9,7,MADISON,0,34074_20250930,DIF,1995-10-09,0.0,548576,615154,0,CAPITOL BANK,CAPITOL BANKSHARES INC,3674.0,413511,23641.0,3525,248,340482,69256.0,289576.0,11260.0,27865,61169.0,0.0,7659.0,0.0,7659.0,0.0,3,3,0,3000.0,6000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,19000.0,0.0,19000,0,68894.0,6144.0,FDIC,2025-09-30,2339610.0,491316.0,4,WI,0,0.0,0,109577,0,0,102780,6797.0,0.0,0.0,0.0,0,435025.0,30865.0,53717
20634,759341.5,804070.0,286927.0,768365.0,NM,0.0,0.0,1.0,1327.0,3269.0,4012.0,9485.0,7041.0,12462.0,273.0,585.0,340,BILOXI,625224.0,240236.0,637877,0.0,637877,0.0,0.0,0.0,465860.0,0.0,314944,0.0,388488,262,0,0,0.0,172017.0,0.0,244964,23858.0,4479,255.0,0,0.0,0.0,2022-08-31,99198.0,0.0,7644.0,1032.0,0.0,0.0,0.0,89137.0,0.0,365.0,0.0,0.0,0.0,74952.0,99198.0,23881.0,685777.0,49.36952527855634,1896-04-13,13,13,6,JACKSON MS,0,340_20250930,DIF,1934-01-01,0.0,658511,757709,0,"THE PEOPLES BANK, BILOXI, MISSISSIPPI",PEOPLES FINANCIAL CORP,3449.0,110228,16155.0,0,0,104570,5658.0,0.0,71772.0,12653,9646.0,0.0,18214.0,4147.0,22361.0,0.0,5,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,116713.0,0.0,FDIC,2025-09-30,1133174.0,0.0,7,MS,0,0.0,0,527649,184,0,251815,275650.0,0.0,0.0,0.0,1,397641.0,12653.0,39530
4947,521574.0,507330.0,106223.0,522718.0,NM,77885.0,748.0,1.0,17332.0,1445.0,6391.0,5713.0,6865.0,15854.0,9637.0,640.0,34108,MELROSE PARK,434787.0,112099.0,475760,0.0,475760,0.0,0.0,0.0,396559.0,0.0,197901,0.0,342295,260,829,1,0.0,79201.0,0.0,128404,4566.0,4247,158.0,0,0.0,0.0,2022-08-31,44627.0,0.0,179.0,2750.0,0.0,0.0,0.0,44218.0,0.0,1000.0,0.0,0.0,0.0,15833.0,44627.0,27794.0,500524.0,41.59550207556092,1995-12-22,9,9,7,CHICAGO,0,34108_20250930,DIF,1995-12-22,0.0,480707,525334,0,PAN AMERICAN BANK & TRUST,SOLVTRUST FINANCIAL CORP,2980.0,323948,7549.0,30498,0,197788,95662.0,244050.0,16021.0,40225,16103.0,0.0,2839.0,2511.0,5350.0,0.0,3,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,46311.0,5604.0,FDIC,2025-09-30,5905614.0,448077.0,4,IL,0,0.0,0,151812,20120,0,85493,46199.0,0.0,0.0,0.0,1,363661.0,40225.0,60160
24512,3294435.5,3254694.5,601064.0,3256306.0,NM,0.0,0.0,1.0,278.0,3569.0,99376.0,131898.0,47620.0,84570.0,0.0,806.0,34120,ANN ARBOR,2625326.0,661903.0,2772600,0.0,2772600,0.0,0.0,0.0,1883196.0,0.0,1465041,0.0,1553118,1607,2275,5,0.0,889404.0,0.0,1207743,45570.0,13124,726.0,1311219,0.0,0.0,2022-08-31,462817.0,0.0,2936.0,16340.0,0.0,0.0,0.0,431637.0,0.0,19955.0,773.0,0.0,0.0,227144.0,462817.0,215718.0,3021502.0,52.770309697218565,1996-01-16,9,9,7,DETROIT,39694,34120_20250930,DIF,1996-01-16,15328.0,2836806,3299623,0,BANK OF ANN ARBOR,ARBOR BCORP INC,43811.0,1231218,73804.0,335,0,1221303,9580.0,621896.0,241205.0,147274,147039.0,0.0,84903.0,1552.0,86455.0,0.0,3,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,397875.0,34760.0,FDIC,2025-09-30,2454380.0,3058546.0,4,MI,0,0.0,0,1541382,0,0,1272660,268722.0,0.0,0.0,0.0,1,2110697.0,186968.0,48104
4179,468201.5,472586.0,65546.0,469336.0,NM,93869.0,10543.0,1.0,4327.0,5077.0,8029.0,13600.0,15856.0,83378.0,0.0,555.0,34146,SENECA,369980.0,165362.0,408735,0.0,408735,0.0,0.0,0.0,366875.0,0.0,356178,0.0,88294,138,819,3,8438.0,41860.0,0.0,316956,8025.0,3971,102.0,0,0.0,0.0,2022-08-31,45883.0,0.0,907.0,550.0,0.0,0.0,0.0,41136.0,0.0,1250.0,0.0,0.0,0.0,1250.0,45883.0,43383.0,429171.0,86.86399652717654,1996-03-15,11,11,10,SPRINGFIELD MO,0,34146_20250930,DIF,1996-03-15,0.0,412914,458797,0,PEOPLE'S BANK OF SENECA,PBS BANCSHARES INC,4390.0,197739,33064.0,9053,0,171480,17206.0,26440.0,40475.0,28212,69546.0,0.0,5635.0,0.0,5635.0,0.0,4,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,47815.0,0.0,FDIC,2025-09-30,4096645.0,0.0,4,MO,0,0.0,0,210996,3105,0,155317,52574.0,0.0,0.0,0.0,0,243373.0,28212.0,64865
2720,398502.0,399340.5,239853.0,400562.0,SM,0.0,0.0,1.0,941.0,6162.0,14457.0,20815.0,33821.0,40132.0,2850.0,1593.0,34148,AFTON,292589.0,98303.0,344658,0.0,344658,0.0,0.0,0.0,246356.0,0.0,273018,0.0,127090,222,2666,8,0.0,98303.0,0.0,205146,15567.0,10372,263.0,0,0.0,0.0,2022-08-31,42846.0,0.0,2748.0,7850.0,0.0,0.0,0.0,40734.0,0.0,552.0,0.0,0.0,0.0,5783.0,42846.0,36511.0,378164.0,79.07285228543128,1996-03-25,14,14,10,SALT LAKE CITY,5338,34148_20250930,DIF,1996-03-25,0.0,352716,395562,0,BANK OF STAR VALLEY,STAR VALLEY BANCSHARES INC,7214.0,208148,29467.0,0,0,196331,11817.0,31928.0,55449.0,52069,39235.0,0.0,4972.0,0.0,4972.0,0.0,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,43667.0,3128.0,FED,2025-09-30,2270384.0,252931.0,4,WY,1,0.0,0,136510,0,0,124686,11824.0,0.0,0.0,0.0,1,246355.0,57407.0,83110
4583,589518.5,584155.5,149782.0,601702.0,NM,8286.0,0.0,1.0,1699.0,14297.0,15304.0,32473.0,17382.0,32521.0,0.0,555.0,34150,MADISONVILLE,492923.0,108026.0,527308,0.0,527308,0.0,0.0,0.0,417244.0,0.0,424816,0.0,167676,258,1050,3,0.0,110064.0,0.0,352858,19855.0,6708,247.0,0,0.0,0.0,2022-08-31,32251.0,0.0,4218.0,2157.0,0.0,0.0,0.0,25230.0,0.0,200.0,0.0,0.0,0.0,19585.0,32251.0,12466.0,555171.0,80.41310487381979,1996-03-29,9,9,8,MOUNT VERNON,719,34150_20250930,DIF,1996-03-29,0.0,557610,589861,0,FIRST UNITED BANK AND TRUST COMPANY,FIRST UNITED BCORP INC,4960.0,332276,43907.0,0,0,325420,6856.0,68920.0,149126.0,34385,35938.0,0.0,11385.0,0.0,11385.0,0.0,3,7,0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,25000,0,53791.0,4464.0,FDIC,2025-09-30,2356082.0,411415.0,4,KY,1,0.0,0,195032,2972,0,108595,83465.0,0.0,0.0,0.0,1,419282.0,60104.0,42431
1536,282327.0,280931.25,36019.0,281681.0,NM,0.0,0.0,1.0,1197.0,6765.0,12196.0,11736.0,38412.0,33827.0,0.0,784.0,34160,FITZGERALD,194746.0,48027.0,246551,0.0,246551,0.0,0.0,0.0,198524.0,0.0,182093,0.0,107382,171,0,0,0.0,48027.0,0.0,132729,9187.0,6614,229.0,0,0.0,0.0,2025-04-21,34040.0,0.0,59.0,734.0,0.0,0.0,0.0,31388.0,0.0,3320.0,0.0,0.0,0.0,7494.0,34040.0,23226.0,264091.0,73.80403283007398,1996-04-19,5,5,6,ALBANY GA,0,34160_20250930,DIF,1996-04-19,0.0,248087,282127,0,COMMUNITY BANKING COMPANY,CBC HOLDING CO,3327.0,147891,24609.0,0,0,138074,9817.0,21141.0,21833.0,51805,28503.0,0.0,5799.0,0.0,5799.0,0.0,5,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32463.0,0.0,FDIC,2025-09-30,2530118.0,0.0,8,GA,0,0.0,0,98660,0,0,78791,19869.0,0.0,0.0,0.0,0,198524.0,51805.0,31750
4759,366077.5,360479.25,3852.0,369686.0,NM,39556.0,35467.0,1.0,5971.0,7792.0,11058.0,27300.0,12794.0,83500.0,2210.0,1478.0,34162,OSHKOSH,189882.0,28979.0,257382,0.0,257382,0.0,0.0,0.0,228403.0,0.0,219343,0.0,68415,121,1976,6,43768.0,28979.0,0.0,180174,5717.0,7419,152.0,0,0.0,0.0,2022-08-31,67335.0,0.0,317.0,689.0,0.0,0.0,0.0,63350.0,0.0,2000.0,0.0,0.0,0.0,9683.0,67335.0,55652.0,342074.0,85.02193934507567,1996-04-22,9,9,7,APPLETON,0,34162_20250930,DIF,1996-04-22,0.0,296304,363639,0,WEST POINTE BANK,WEST POINTE BANCSHARES INC,4357.0,201720,22011.0,27661,0,159396,14663.0,35223.0,14394.0,32033,98059.0,0.0,13859.0,0.0,13859.0,0.0,3,1,0,0.0,0.0,1543.0,32620.0,32000.0,0.0,0.0,0.0,0.0,34163.0,0.0,34163,0,67578.0,3816.0,FDIC,2025-09-30,2371807.0,304158.0,4,WI,0,0.0,0,55662,0,0,55646,16.0,0.0,0.0,0.0,1,228403.0,32033.0,54902
779,276114.5,270505.5,57275.0,276051.0,NM,0.0,0.0,1.0,269.0,10251.0,1836.0,6912.0,2627.0,15835.0,0.0,9.0,34171,ROCHESTER,206574.0,53006.0,211306,0.0,211306,0.0,0.0,0.0,163407.0,0.0,149734,0.0,95797,136,534,2,743.0,47899.0,0.0,114534,4087.0,700,56.0,0,0.0,0.0,2024-06-30,28269.0,0.0,736.0,0.0,0.0,0.0,0.0,25759.0,0.0,200.0,0.0,0.0,0.0,25800.0,28269.0,2269.0,264827.0,70.77446647602392,1996-05-09,11,11,9,MINNEAPOLIS,0,34171_20250930,DIF,1996-05-09,0.0,251183,279452,0,EAGLE ROCK BANK,OLMSTED HOLDING CORP,1774.0,143895,10258.0,2364,0,137741,3790.0,91970.0,14187.0,4732,22749.0,0.0,3505.0,0.0,3505.0,0.0,3,2,0,30598.0,8500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39098.0,0.0,39098,0,28958.0,2465.0,FDIC,2025-09-30,3153260.0,249035.0,4,MN,0,0.0,0,67411,285,0,65071,2055.0,0.0,0.0,0.0,0,158300.0,35330.0,55901
982,270467.0,269269.75,6258.0,264210.0,NM,0.0,0.0,1.0,0.0,318.0,0.0,1.0,0.0,100.0,0.0,35.0,34193,WILMINGTON,217843.0,110947.0,217843,0.0,217843,0.0,0.0,0.0,109697.0,0.0,80909,0.0,166934,120,0,0,0.0,108146.0,0.0,50813,12048.0,96,3.0,0,0.0,0.0,2022-08-31,47995.0,0.0,0.0,0.0,0.0,0.0,0.0,40458.0,0.0,3500.0,0.0,0.0,0.0,37927.0,47995.0,6568.0,264723.0,37.14096849565972,1996-07-01,2,2,3,CLAYMONT,0,34193_20250930,DIF,1996-07-01,0.0,218838,266833,0,APPLIED BANK,Unknown,7538.0,27948,234.0,0,0,27948,0.0,11304.0,16190.0,0,220.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,13.0,13,0,47995.0,335.0,FDIC,2025-09-30,0.0,60177.0,7,DE,1,0.0,0,189894,0,0,189894,0.0,0.0,0.0,0.0,0,106895.0,13.0,19803
26685,1839430.5,1793663.75,310907.0,1822389.0,N,0.0,0.0,1.0,5152.0,14985.0,87652.0,189152.0,128025.0,263928.0,253.0,563.0,34207,ELK CITY,1405478.0,426379.0,1626560,0.0,1626560,0.0,0.0,0.0,1335530.0,0.0,1263087,0.0,626863,1153,2108,7,1193.0,291030.0,0.0,985932,43691.0,13558,433.0,365374,0.0,0.0,2022-12-16,184259.0,0.0,3369.0,15736.0,0.0,0.0,0.0,173416.0,0.0,1500.0,0.0,0.0,0.0,6905.0,184259.0,175854.0,1688129.0,77.56323301571238,1996-07-17,13,13,10,OKLAHOMA CITY,0,34207_20250930,DIF,1996-07-17,0.0,1653245,1837504,0,GREAT PLAINS NATIONAL BANK,GREAT PLAINS BANCSHARES INC,23210.0,1184006,135900.0,1753,0,1092288,89965.0,415616.0,78679.0,221082,332728.0,0.0,28252.0,0.0,28252.0,0.0,5,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,167343.0,18653.0,OCC,2025-09-30,1060355.0,1559830.0,4,OK,1,0.0,0,442554,0,0,433423,9131.0,0.0,0.0,0.0,0,1200181.0,221082.0,73644
11697,1133590.5,1126790.5,143616.0,1128686.0,SM,40324.0,12326.0,1.0,6986.0,28735.0,39569.0,84503.0,87153.0,116602.0,2061.0,10144.0,34211,SCOTTSBLUFF,805553.0,244336.0,953648,0.0,953648,0.0,0.0,0.0,773997.0,0.0,721691,0.0,326254,478,1998,7,0.0,179651.0,0.0,591335,33926.0,38172,2312.0,236068,0.0,0.0,2024-06-30,111610.0,0.0,1551.0,4500.0,0.0,0.0,0.0,104218.0,0.0,2.0,0.0,0.0,0.0,39638.0,111610.0,71970.0,1059205.0,75.3520457651664,1996-07-22,11,11,10,GRAND ISLAND,0,34211_20250930,DIF,1996-07-22,0.0,1019345,1130955,0,PLATTE VALLEY BANK,PLATTE VALLEY FINL SERVICE COMPANIES,10342.0,558265,121443.0,0,0,505075,53190.0,103685.0,78828.0,135769,118541.0,0.0,3224.0,2900.0,6124.0,0.0,4,10,0,7500.0,39000.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,54000.0,0.0,54000,0,112675.0,0.0,FED,2025-09-30,2511014.0,0.0,2,NE,0,0.0,0,395383,0,0,343321,52062.0,0.0,0.0,0.0,1,709312.0,143269.0,69361
1583000,237617500.0,230081500.0,86419000.0,232265000.0,N,45548000.0,45493000.0,0.0,14000.0,16706000.0,81000.0,3933000.0,236000.0,14057000.0,12000.0,7069000.0,34221,PURCHASE,167956000.0,137167000.0,213792000,0.0,213792000,0.0,0.0,0.0,213167000.0,0.0,162389000,0.0,72614000,1584,3216000,3,0.0,625000.0,0.0,118749000,380349.0,19943000,1734.0,52133000,0.0,0.0,2022-08-31,18034000.0,0.0,195000.0,1086000.0,0.0,0.0,0.0,17084000.0,0.0,0.0,0.0,0.0,0.0,12144000.0,18034000.0,5890000.0,235842000.0,75.69806360186834,1996-08-12,2,16,2,NEW YORK CITY,0,34221_20250930,DIF,1996-08-12,23122000.0,222167000,240201000,0,"MORGAN STANLEY PRIVATE BANK, NATIONAL ASSOCIATION",MORGAN STANLEY,1841000.0,76625000,41060000.0,0,0,76625000,0.0,33957000.0,560000.0,343000,705000.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,1768000.0,2003000.0,0.0,3021000.0,0.0,0.0,6792000,0,17613000.0,394000.0,OCC,2025-09-30,2162966.0,65632300.0,9,NY,0,0.0,0,137167000,0,0,137167000,0.0,0.0,0.0,0.0,1,76625000.0,343000.0,10577
1625,603527.0,586333.25,172869.0,610124.0,NM,0.0,0.0,1.0,3665.0,4345.0,16865.0,12977.0,52785.0,52039.0,385.0,973.0,34229,CUMMING,481560.0,229048.0,555260,0.0,555260,0.0,0.0,0.0,327449.0,0.0,362102,0.0,303785,442,1857,5,0.0,227811.0,0.0,240793,12070.0,9560,355.0,0,0.0,0.0,2022-08-31,59969.0,0.0,4328.0,0.0,0.0,0.0,0.0,48367.0,0.0,3250.0,0.0,0.0,0.0,14306.0,59969.0,42413.0,600145.0,65.12696180174606,1997-02-03,5,5,6,ATLANTA,0,34229_20250930,DIF,1997-02-03,0.0,556885,616854,0,THE CITIZENS BANK OF GEORGIA,FORSYTH BANCSHARES INC,7274.0,282901,27967.0,0,0,282454,447.0,118903.0,19964.0,73700,42367.0,0.0,0.0,0.0,0.0,0.0,5,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,64703.0,4268.0,FDIC,2025-09-30,2497211.0,372268.0,4,GA,0,0.0,0,272359,0,0,271100,1259.0,0.0,0.0,0.0,0,326212.0,73700.0,30040
2728,632615.5,638425.0,319835.0,637982.0,NM,0.0,0.0,1.0,528.0,2790.0,22669.0,22651.0,33474.0,41992.0,0.0,226.0,34233,VERO BEACH,517183.0,197853.0,573854,0.0,573854,0.0,0.0,0.0,410406.0,0.0,400524,0.0,284556,444,508,2,0.0,163448.0,0.0,284973,10676.0,4051,94.0,0,0.0,0.0,2022-08-31,48526.0,0.0,3139.0,0.0,0.0,0.0,0.0,42371.0,0.0,10122.0,6.0,0.0,0.0,24779.0,48526.0,13625.0,598383.0,69.76700436170064,1997-07-01,5,5,6,SOUTH FLORIDA,0,34233_20250930,DIF,1997-07-01,0.0,586582,635108,0,MARINE BANK & TRUST COMPANY,MARINE BCORP OF FLORIDA INC,3010.0,334786,22454.0,315,0,313147,21324.0,200059.0,10397.0,56671,45204.0,0.0,9212.0,0.0,9212.0,0.0,5,5,0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,10000,0,63067.0,5446.0,FDIC,2025-09-30,5076215.0,434238.0,4,FL,0,0.0,0,239068,1206,0,232663,5199.0,0.0,0.0,0.0,1,376001.0,66671.0,32963
2188,348174.0,342128.5,39047.0,349558.0,NM,0.0,0.0,1.0,571.0,2397.0,4668.0,11566.0,10743.0,24436.0,350.0,106.0,34240,HORTONVILLE,277833.0,49524.0,294165,0.0,294165,0.0,0.0,0.0,244641.0,0.0,206859,0.0,125173,153,1784,4,0.0,49524.0,0.0,162885,12039.0,4724,193.0,0,0.0,0.0,2022-08-31,41530.0,0.0,964.0,1590.0,0.0,0.0,0.0,37813.0,0.0,350.0,0.0,0.0,0.0,3133.0,41530.0,38047.0,330326.0,70.22500899628606,1996-10-16,9,9,7,APPLETON,0,34240_20250930,DIF,1996-10-16,0.0,309728,351258,0,WOLF RIVER COMMUNITY BANK,WOLF RIVER BCORP INC,4343.0,196475,20666.0,0,0,170141,26334.0,99097.0,42540.0,16332,17839.0,0.0,7365.0,0.0,7365.0,0.0,3,4,0,0.0,1000.0,9375.0,3000.0,0.0,0.0,0.0,0.0,0.0,13375.0,0.0,13375,0,42092.0,0.0,FDIC,2025-09-30,3180257.0,0.0,4,WI,0,0.0,0,97690,0,0,74805,22885.0,0.0,0.0,0.0,0,244641.0,16332.0,54944
341983,1202421.0,1199038.0,188000.0,1031866.0,SM,1.0,1.0,0.0,0.0,0.0,0.0,450.0,0.0,750.0,0.0,0.0,34252,WALNUT CREEK,541415.0,460431.0,541416,0.0,541416,0.0,0.0,0.0,160612.0,0.0,131632,0.0,503290,375,0,0,0.0,380804.0,0.0,38132,202.0,0,0.0,409790,0.0,0.0,2022-08-31,139149.0,0.0,811.0,5500.0,0.0,0.0,0.0,138135.0,0.0,49550.0,348.0,0.0,0.0,0.0,139149.0,89599.0,1001959.0,24.31227397482925,1997-01-02,14,14,12,SAN FRANCISCO,100000,34252_20250930,DIF,1997-01-02,0.0,1023399,1162548,0,PACIFIC COAST BANKERS' BANK,PACIFIC COAST BANKERS BANCSHARES,5355.0,5562,0.0,5338,0,224,0.0,4362.0,0.0,0,1200.0,0.0,14571.0,0.0,15473.0,902.0,4,1,0,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,40000,0,139580.0,4720.0,FED,2025-09-30,2731586.0,564922.0,4,CA,0,0.0,0,535854,458154,0,2477,75223.0,0.0,0.0,0.0,0,80985.0,100000.0,94596
10557,1895393.5,1876653.5,410997.0,1924155.0,NM,0.0,0.0,1.0,46671.0,146732.0,3242.0,13525.0,37463.0,70884.0,927.0,3329.0,34254,HOPKINSVILLE,1567298.0,127280.0,1655601,0.0,1655601,0.0,0.0,0.0,1362864.0,0.0,994700,0.0,815337,908,4219,12,2439.0,292737.0,0.0,815852,33563.0,21391,683.0,662098,0.0,0.0,2022-08-31,219335.0,0.0,6602.0,0.0,0.0,0.0,0.0,197403.0,0.0,1779.0,0.0,0.0,0.0,104942.0,219335.0,112614.0,1825002.0,60.037494009529226,1996-09-12,9,9,8,MOUNT VERNON,0,34254_20250930,DIF,1996-09-12,0.0,1686278,1905613,0,"PLANTERS BANK, INC.",PLANTERS FINANCIAL GROUP INC,15330.0,1528321,110162.0,3842,0,1322582,201897.0,520444.0,685105.0,88303,124308.0,0.0,11408.0,5466.0,16874.0,0.0,3,13,0,15000.0,5000.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,20120.0,0.0,20120,0,231498.0,21154.0,FDIC,2025-09-30,3013225.0,1690341.0,4,KY,0,0.0,0,127280,4517,0,60140,62623.0,0.0,0.0,0.0,1,1528321.0,103303.0,42240
10846,651147.5,648913.0,20758.0,648379.0,NM,32503.0,32503.0,1.0,2120.0,4954.0,22720.0,48383.0,29513.0,78235.0,0.0,249.0,34259,ELIZABETH,369338.0,113370.0,456194,0.0,456194,0.0,0.0,0.0,351876.0,0.0,308025,0.0,216238,271,0,0,1731.0,104318.0,0.0,236112,7300.0,4164,218.0,0,0.0,0.0,2022-08-31,162629.0,0.0,473.0,7568.0,0.0,0.0,0.0,152636.0,0.0,6001.0,0.0,0.0,0.0,29370.0,162629.0,127258.0,588238.0,67.47343449146027,1998-04-13,2,2,2,JAMESBURG,0,34259_20250930,DIF,1998-04-13,4156.0,479645,642274,0,CROWN BANK,Unknown,17088.0,309369,65662.0,3565,0,300516,5288.0,89312.0,33883.0,54353,66159.0,0.0,13853.0,0.0,13853.0,0.0,1,13,0,0.0,1121.0,0.0,0.0,0.0,0.0,502.0,306.0,10676.0,1121.0,0.0,12605,0,161193.0,0.0,FDIC,2025-09-30,0.0,0.0,4,NJ,1,0.0,0,146825,0,0,142906,3917.0,0.0,0.0,2.0,0,342824.0,54353.0,07208
95046,5492846.5,5452963.75,807331.0,5514070.0,NM,1050292.0,1050292.0,1.0,84818.0,540376.0,33915.0,131556.0,137886.0,571770.0,3234.0,498924.0,34294,LUTHERVILLE,3450928.0,477316.0,4761073,0.0,4761073,0.0,0.0,0.0,4283757.0,0.0,4026902,0.0,1841729,3175,4918,14,21127.0,477316.0,0.0,2886538,32386.0,39192,899.0,745475,0.0,0.0,2022-12-07,617074.0,0.0,13605.0,10115.0,0.0,0.0,0.0,559979.0,0.0,1500.0,0.0,0.0,0.0,276934.0,617074.0,338640.0,5153975.0,84.37937740459314,1997-12-01,2,2,5,BALTIMORE,0,34294_20250930,DIF,1997-12-01,44035.0,4857119,5474193,0,CFG BANK,CAPITAL FUNDING BCORP INC,53605.0,4283757,1322579.0,22367,0,4239093,22297.0,2280479.0,799.0,259853,420047.0,0.0,0.0,0.0,0.0,0.0,1,3,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1000,0,619979.0,59800.0,FDIC,2025-09-30,3927078.0,4912651.0,4,MD,0,0.0,0,477316,0,0,477316,0.0,0.0,0.0,0.0,0,4283757.0,259853.0,21093
7887,724232.0,722773.5,378247.0,748070.0,SM,0.0,0.0,1.0,646.0,3181.0,31228.0,61860.0,26607.0,62450.0,0.0,255.0,342,VICTOR,593113.0,195574.0,651594,0.0,651594,0.0,0.0,0.0,456020.0,0.0,580194,0.0,170858,396,2331,4,0.0,195574.0,0.0,469972,28202.0,10223,485.0,0,0.0,0.0,2022-08-31,51633.0,0.0,8765.0,1710.0,0.0,0.0,0.0,39367.0,0.0,350.0,0.0,0.0,0.0,31650.0,51633.0,19633.0,683402.0,88.7984535869467,1907-01-01,14,14,9,BILLINGS,0,342_20250930,DIF,1934-01-01,0.0,679481,731114,0,FARMERS STATE BANK,FARMERS STATE FINANCIAL CORP,5211.0,352624,52410.0,265,0,346153,6206.0,65073.0,101325.0,58481,75335.0,0.0,13867.0,867.0,14734.0,0.0,4,11,0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,20000,0,69079.0,6689.0,FED,2025-09-30,2108227.0,534584.0,4,MT,1,0.0,0,298971,1618,0,285672,11581.0,0.0,0.0,100.0,0,456021.0,78481.0,59875
