CERT,anomaly_flag,anomaly_score
16154,1,0.08020154459481349
16160,1,0.12448040998286836
16161,1,0.05396262663552659
16162,1,0.023268364093925076
16167,1,0.10006693150735113
1616,-1,-0.03401535077370765
16175,1,0.12346284206015412
16176,1,0.1106041865294527
16177,1,0.1048460435309212
1617,1,0.10998126617062481
16185,1,0.0930167272584867
16191,1,0.12661945262861934
16198,1,0.05754281107668874
16201,1,0.12641707503490018
16216,1,0.12357941353942137
16221,1,0.11072023709322382
16222,1,0.042702401214385954
16228,-1,-0.008750193703372822
1622,1,0.05691194734926325
16231,1,0.11100424235155693
16243,-1,-0.03466578374517082
16246,1,0.07071762073917714
16247,1,0.043139626748488424
16250,1,0.07173829822437405
16265,1,0.1087865163300345
16275,1,0.0024299128091290756
16276,1,0.12647514267402382
16281,1,0.11108870218534933
16282,1,0.06162174537584908
16283,1,0.13034267836362096
16288,1,0.11373616433504774
16307,1,0.07879352555058483
16318,1,0.004718864488213126
16330,1,0.04594963953659109
16332,1,0.1191486250555624
16333,1,0.12605498793118358
16334,1,0.009412478431049809
16339,1,0.12782084635097762
16344,1,0.11019624883986107
16369,1,0.12933924297258043
16370,1,0.1144347177807929
16386,1,0.06554459955138464
16389,1,0.12119280659854137
16394,1,0.014260543965879335
16396,1,0.0631247183633315
1639,1,0.08010916205094204
16402,1,0.13088363020537563
16410,1,0.10806286874686699
16413,1,0.05591876161704573
16416,1,0.07692311677817865
16417,-1,-0.12080966668452753
16418,1,0.10776217207180183
16436,1,0.11961793237803436
16440,1,0.0466345256767019
16448,1,0.09796193876928305
16450,1,0.13165791498596202
16453,1,0.12885366556728078
16464,1,0.0539565862595518
16470,1,0.12122175480770858
16473,1,0.11346353070329501
16477,1,0.10233243647807616
16501,1,0.08623829454455362
16516,1,0.04655802929102837
16539,1,0.12723149567301917
16546,1,0.12651058005983123
16547,1,0.11543477469312535
1654,1,0.11442941096501574
16553,1,0.11790115433154053
1655,1,0.12821829811367796
16561,1,0.09679252951358591
16571,-1,-0.08595126539516418
16581,-1,-0.011556068869581049
16584,1,0.07186733395181344
16585,-1,-0.13214629756708196
16595,1,0.09178803392791912
16600,1,0.10187611385215656
16601,-1,-0.005769229518090446
16603,1,0.12508170180622313
16604,1,0.0740193820871397
16609,1,0.0012185073867121976
1660,1,0.02972695120746155
16612,-1,-0.011196155285028597
16620,1,0.12093618748155022
16629,1,0.12672239803240798
16635,-1,-0.10734467150576188
16636,1,0.0294215801653544
16643,1,0.04828227733549084
16652,-1,-0.12048501786344579
16656,1,0.12571093096447078
16659,1,0.12473752086699941
16664,1,0.11719421564785609
16666,1,0.1318552665893269
16667,1,0.050504420557083485
16689,1,0.04023246376499939
16695,1,0.12103888024135845
16704,1,0.10605840956061235
16707,1,0.05426066765022519
16720,-1,-0.000921908741378985
16723,1,0.12147746097706819
16733,1,0.08173835003925695
16752,-1,-0.08918869556956222
16753,1,0.06151637713150693
16757,1,0.11176831220134914
1675,1,0.08961678731875855
16780,1,0.08090042604580872
16788,1,0.0541094029803611
1678,1,0.07544329590488985
16795,1,0.06428038473691383
16810,1,0.06646627881965367
16817,1,0.05856965067744746
16820,1,0.12567669487513372
16825,-1,-0.08864108609415078
16835,1,0.1235481620754626
16840,1,0.12766151385457075
16849,1,0.08102065802754299
16852,1,0.10406452158485635
16854,1,0.11442941096501574
16858,1,0.09397900805015652
16863,1,0.0798566253862929
16866,1,0.08018209323955239
16868,1,0.09518963050495838
1686,1,0.12336947107259238
1687,1,0.11855316975289854
16889,-1,-0.14403671588206024
16891,1,0.09780890763120009
16895,1,0.023026056412500773
16897,1,0.043491833666453594
16900,-1,-0.059902734679041725
16906,1,0.03906443929947512
16908,1,0.1259913411491022
16916,1,0.0832146721402881
1693,1,0.11322786070483126
16941,1,0.06773128016439034
16953,1,0.05716520615595788
16959,1,0.0007037518480080829
16968,1,0.11211706821253037
1696,1,0.0450023686127875
16970,1,0.04735805700424639
16971,1,0.13103515074963268
16976,1,0.1322109758518582
16980,1,0.1195916889408723
16982,1,0.1311286188423607
169,1,0.10108441880249402
17009,1,0.061691888005313056
1700,1,0.10497508977692033
17011,1,0.03818775081045678
17040,1,0.07452985261239503
1705,1,0.12213491812619498
17062,1,0.013330627832888353
17068,1,0.09792871919526236
17073,1,0.11853638543058559
17077,1,0.12102065043476484
17094,1,0.09794942461102002
17096,1,0.10575812799906509
170,1,0.057343536234176706
17115,1,0.12760220379519915
1711,1,0.12698282302802727
17120,1,0.1169582707115393
17122,1,0.13244372930176035
17123,1,0.12289318995994508
1713,1,0.11339735440147158
17145,-1,-0.0320572029014039
17159,1,0.12766789041504034
1715,-1,-0.04873672657649286
17160,1,0.065142965475043
17162,1,0.10341076631740448
17169,1,0.12166746857645239
17174,1,0.09347784324808461
17180,1,0.10894889229107263
17190,-1,-0.011318608975860345
17193,1,0.055842911856105404
17205,1,0.04963491137951309
1720,1,0.06374842074456094
17211,1,0.111966459084747
17214,1,0.12605893633266735
17229,1,0.1265407482832186
17230,1,0.026872838329890514
17232,1,0.06758542413966256
17241,1,0.12278405097174433
17259,1,0.049147960573930394
17262,1,0.10741774016727573
17266,-1,-0.16876668411333362
17280,1,0.02758269998521823
17281,1,0.07683148144356544
17282,1,0.12574155409471505
172,1,0.038743809489330705
17308,1,0.13334011890871766
1730,1,0.11940448347644494
17317,-1,-0.05221813326920777
17320,1,0.046803523084457566
17323,1,0.12683438579462408
17327,1,0.11789169961476892
17348,1,0.12741363151217283
17350,1,0.1091972920021071
1735,1,0.1237650352946042
17369,1,0.09115553948384136
17374,1,0.12846922312124176
17375,1,0.09409597462822245
17388,1,0.053741049315732814
17393,1,0.13008844871386677
17399,1,0.12535702069658367
17403,1,0.061797681328406184
17410,1,0.1234408083313342
17411,1,0.12860024961933902
17431,1,0.03559293615651665
17437,1,0.07386686013004856
17438,-1,-0.0718988144140138
17441,1,0.09940496311758734
17446,-1,-0.19040103920458396
17450,1,0.12079718610791751
17451,1,0.07744714562034166
17453,1,0.1060390410059292
17470,-1,-0.006438094711316733
17477,1,0.1311768500812674
17491,1,0.10316613681352832
17509,1,0.13119616986471178
17513,1,0.12604746876137674
17514,1,0.11860405438837024
17534,-1,-0.06474134196850778
1753,1,0.07679299913518173
17543,1,0.035130462175696986
17551,1,0.008740685731442877
17563,1,0.0870316108388019
17569,1,0.009816916175235058
1756,1,0.05724931887606288
17572,1,0.07339682173544088
17580,1,0.13114899817057146
17587,-1,-0.031313110738780625
17588,1,0.03352991387446397
17589,-1,-0.013690872468518522
175,1,0.039406328540713687
17603,-1,-0.04982554033195674
17607,1,0.11937119389245449
17612,1,0.05612340874709726
17614,-1,-0.014907708604643854
17621,-1,-0.06376651370956576
17622,1,0.12733273632704012
17629,1,0.021749241000295516
17632,1,0.029493350828537268
17636,1,0.09942697889894775
17639,1,0.11700909540615667
17643,1,0.0958232285860699
17650,1,0.12415222471893717
17658,1,0.11022812867212706
17661,1,0.07085060726085968
17671,1,0.1144005201647686
17672,1,0.10812875796652016
17676,1,0.11898903171369385
17685,1,0.013852218360743851
1768,1,0.0881925531542398
17734,-1,-0.011696375259180103
17735,1,0.12653551383612038
17736,1,0.058567633246239426
17739,-1,-0.13592020100910496
17741,1,0.12833823101218222
17743,1,0.04279838021868171
17749,1,0.06259946687595197
17751,1,0.11344326305263902
17759,1,0.047551480492832476
17764,1,0.049231694917432234
17767,-1,-0.05602036141094313
17769,1,0.1231288964799519
17773,1,0.07198423422082101
17775,1,0.09467229214307177
17782,1,0.07070893164358455
1778,1,0.0536253512461895
17797,-1,-0.00119837126953648
17798,-1,-0.06152824441126137
1779,1,0.0890448099468214
17809,1,0.11263965870982612
1780,1,0.1088917002104815
17811,1,0.11446816543232202
17813,1,0.12011246846961565
1781,1,0.09314250718162953
17825,1,0.09788411038337813
17830,-1,-0.010465583385461441
17832,1,0.12271563388103579
17841,1,0.09512189980032348
17842,1,0.01665203787529601
17863,1,0.09150237017826013
1786,1,0.04314812995671374
17870,1,0.09811250960980589
17872,1,0.1243076489738229
17878,1,0.022243142327379284
17881,1,0.11956388094445786
17897,1,0.1072724073627262
178,1,0.018022837281410742
17903,1,0.07111034512547537
17906,1,0.12237901764777981
17910,1,0.09599775772035973
17913,1,0.11743113986051301
17922,1,0.11549695679670985
17927,1,0.117533798081087
17933,1,0.12518347598655222
17937,1,0.12130410904167499
17943,1,0.12050305021449897
17950,1,0.04413529459266441
17951,1,0.09753029822724113
17959,1,0.07612440326327641
17960,1,0.10929550417802597
17964,1,0.1261628813622489
17975,1,0.10571421846298634
17979,1,0.13396247876401485
17982,1,0.12105011362433316
17985,-1,-0.1417152907213428
17993,1,0.10103435346072565
17995,1,0.12278773657763498
18012,1,0.11151720793904052
18013,1,0.1001414650072453
18019,1,0.06793166836793463
18028,1,0.10380270728736368
18030,1,0.10704216910608083
18033,1,0.03274976262740997
18038,1,0.09787899029638547
18059,1,0.04997273129410501
18063,1,0.10937094417440518
18071,-1,-0.046877565064884275
1808,1,0.08113170025544719
18094,-1,-0.01373283146421922
18100,1,0.10193506457997725
18101,1,0.12833890468982834
18109,1,0.12672191302294455
18118,1,0.10617882451933419
18120,1,0.009845080924545058
18129,1,0.10849563235524473
18136,1,0.0228625126533214
18143,1,0.09465220547426584
18145,-1,-0.05781653364792516
18155,1,0.12219778116318525
18164,-1,-0.057077004502113726
18165,1,0.11477269316512245
18171,1,0.11432145930777016
18185,1,0.1156721504338637
18190,1,0.10917964811972802
18194,1,0.09858055436363561
18198,1,0.12319426729052102
18199,1,0.11206568146224366
18200,1,0.1102445604929213
18204,1,0.04147448349509775
18213,1,0.10112054964471301
18216,1,0.0763995976677575
1821,1,0.058279593508719085
18229,1,0.09409231711809779
18237,1,0.06391792893922266
18238,1,0.08599812862211237
18258,1,0.12027096995622372
18266,-1,-0.07285500355607644
18272,1,0.1291706289666792
18284,1,0.004887371141853558
18296,1,0.12277507862652909
18297,1,0.11255086460481689
1829,-1,-0.0017438220728566156
18301,1,0.006838503402717966
18302,-1,-0.034784518147249144
1833,1,0.12513147880542563
18344,1,0.11059236525682054
18355,1,0.07381085846564223
18356,1,0.12456889980191421
18361,1,0.0140622513421646
18374,1,0.12563154440185065
18378,1,0.11755357864281163
18380,1,0.11647420357433952
18384,1,0.1148850872452083
18385,1,0.12907225872410033
18389,-1,-0.04774861026204413
18394,1,0.08272942455395932
1839,1,0.1213788725302829
183,1,0.11392541149763602
18400,1,0.13133345911029753
18402,1,0.061963615030852015
18408,1,0.04339824738729797
18409,1,0.060713019055642525
18429,1,0.12697688842494337
18431,1,0.06930005126583144
1843,1,0.11645872610990876
18443,1,0.12347311283871604
18448,1,0.00794620460234724
18454,1,0.08722785183850607
18463,1,0.08836993367325752
18474,1,0.097031222948321
1847,1,0.08592953938971287
18483,1,0.05692968382857316
18489,1,0.06116365887867953
1849,1,0.1301184617849308
18503,1,0.1188977702187079
18508,1,0.023279018047497935
18514,1,0.09118871932179218
18518,1,0.08130290329141138
18519,1,0.10209018418325105
1852,1,0.1224935826636393
18561,1,0.07063561702259097
18564,1,0.12142364453399035
18566,1,0.03530014201820736
18569,1,0.07690978659173009
18576,1,0.10476308695398845
1857,1,0.12745084103331666
18584,1,0.12920375279563373
18592,1,0.005950986387505408
18609,1,0.11694100633834553
1860,1,0.045142586405161444
18610,1,0.09708279852924495
18618,1,0.12351729340269452
18620,1,0.075650064289975
1865,1,0.11607586028110978
18660,-1,-0.012113060073012272
18677,1,0.124035218066192
1867,1,0.08772330470608075
1868,1,0.1288117110478021
18698,1,0.10119785224703803
1869,1,0.1264672695886322
18710,-1,-0.07861495512019501
18714,1,0.09796240219735991
18719,-1,-0.14082369634076963
18724,1,0.1196337179434403
18740,1,0.12573303843058126
18748,1,0.1150221723582493
1874,1,0.07521403023273654
18761,1,0.1261350283639146
18780,1,0.10618510336789877
18820,1,0.08103164936642515
18841,1,0.09542273639157511
18856,1,0.10985853486763053
18858,1,0.13351156848168488
18879,-1,-0.008044903844969808
18880,1,0.07219305578742291
18885,1,0.1320202610980547
18892,1,0.12364862496394308
18895,1,0.011360881345101603
18922,1,0.13349474793479327
18930,1,0.12637316983263136
18937,1,0.0970777121468342
18942,-1,-0.01618307117292883
1895,1,0.11645366805459823
18983,1,0.10596296895363061
19001,1,0.12096175849568941
19008,1,0.07741533991955546
19011,1,0.0037301972924173588
19024,1,0.11440316806506723
1903,1,0.1268845859690677
1905,1,0.12240815656609516
19070,1,0.11080803837231518
19080,1,0.07003922027847076
19087,1,0.12185976380637709
1908,1,0.10661138089870814
19101,1,0.10025234801329885
19105,1,0.1149118651644252
1913,1,0.06940565086508127
19143,1,0.005551916993350947
19163,1,0.12035064893464714
19184,1,0.12080192990789967
19212,1,0.09748771009206103
19213,1,0.11753959930359814
19215,-1,-0.13930756964643343
19220,1,0.1103888373699567
19222,1,0.08514834825375839
19230,1,0.11747588133797648
19234,-1,-0.08221161107921604
19254,1,0.029443133885367845
19274,1,0.06459056964693066
19278,1,0.07373595824683588
19285,1,0.12732373974941025
19288,1,0.04083778314795816
1929,-1,-0.014785820424002227
19300,1,0.11482039884296419
1931,1,0.0943948814884753
19333,1,0.09773118993056357
1933,-1,-0.0560523874189488
19349,1,0.09287774470664573
19351,1,0.11752200548760317
19354,-1,-0.023309270107570557
19358,1,0.11313550655807447
1936,1,0.1279705496245661
19371,1,0.12428132307956435
1937,1,0.09622192321633433
19381,1,0.09619006783864403
19396,1,0.1209563683279225
19401,1,0.09504602419890334
19416,1,0.0993298587916055
1941,1,0.12710472265649841
19420,1,0.07405669012584193
19434,1,0.12851236333210447
19440,1,0.09882357108635875
19448,1,0.12826204081748693
19459,1,0.12108751885118407
1945,1,0.12822366409521974
1946,1,0.0919282459160694
19482,1,0.0949223077003396
19502,1,0.11694106249625086
19506,1,0.02867019917698338
19512,1,0.12446317421641812
19525,1,0.05445659780965684
19531,1,0.12040935899504973
19532,1,0.08881349501721553
19540,1,0.1231733299327783
19544,1,0.10905682223422036
19559,1,0.11329259615527498
1956,1,0.06939837771651253
19573,1,0.12750050629036103
19581,1,0.05511698895371847
19589,1,0.12097505065123781
19590,1,0.00142719939402286
19595,1,0.1287666412466994
19600,-1,-0.022349001574781036
19603,1,0.12681910211909087
19608,1,0.10346121083928583
19629,1,0.0118628724433682
19638,-1,-0.058092342969747635
19644,1,0.10707891245765311
1964,1,0.12372413256242915
19674,1,0.12910083500682468
19679,1,0.09314170037852976
19680,-1,-0.029674222312502496
19681,1,0.12236768174243295
19687,1,0.09568632789744069
19689,1,0.05192651528304443
19690,1,0.05729104366957727
19700,1,0.07733814379944481
19716,1,0.1164098852263073
19720,1,0.02267365069102295
1972,1,0.07473062713643869
19742,1,0.13305237501299833
19755,1,0.0702981512942496
19772,1,0.06327149114422753
19788,1,0.11281174412955153
1978,1,0.1018606394639881
19795,1,0.0685633319678487
19796,1,0.07046061909387391
197,1,0.11944592864813641
19800,1,0.1253576713955719
19809,1,0.06338446665295738
1980,1,0.1261328615708846
19819,1,0.11970000382305668
19827,1,0.08092465728514459
1982,1,0.024212737234987236
19836,1,0.04207590379513709
1983,1,0.11571769960304829
19850,1,0.12168357914415207
1986,-1,-0.09968573712962092
19899,1,0.023397084494795384
19904,1,0.11666105464011256
1992,1,0.11907199290242321
1993,1,0.09401458157670495
19977,1,0.09417855833012345
19978,1,0.12371835180306057
20026,1,0.054601845460080733
20099,1,0.05228477980756019
20100,1,0.10211047699409581
20130,1,0.05947571031389065
20156,1,0.12846328681657404
20161,1,0.10407172614679999
20162,1,0.0965350250774859
20164,1,0.0832351398690766
20179,1,0.11148378319946162
20198,1,0.05524465469433998
20215,1,0.13301334070197718
20231,1,0.1202343290326186
20234,1,0.075390093841949
20239,1,0.12701000303194648
20241,1,0.12158924719730152
20268,-1,-0.12862638079113686
20279,1,0.09507189984211928
20296,1,0.1313559087586988
20311,1,0.12322378389044136
20353,1,0.03599274609441955
20369,1,0.11199292075080791
2036,1,0.031170314506717867
20387,1,0.11920337097020867
20429,1,0.0951728344026826
20454,1,0.12547043772613892
20468,1,0.12273745965267818
20479,1,0.020776494179295835
20484,1,0.10028801181889802
20488,1,0.11710761789968277
20537,1,0.04981346287485533
20568,1,0.11322782738216502
2057,1,0.09165334177700207
20657,1,0.09330697874885552
2068,-1,-0.06660751869791615
20698,1,0.10868916066039486
20720,1,0.1095165333088759
20727,1,0.10560755254330445
20741,1,0.12640676901855646
20776,-1,-0.026522920910782122
20818,1,0.12217126807711393
20845,1,0.07147529260650992
20856,1,0.12427109136353914
20872,-1,-0.12530358860021873
20884,-1,-0.029904596465290978
2093,1,0.10796542547296917
20954,1,0.11879138230911979
20989,1,0.1143127423466842
20993,1,0.12026277964410048
2102,1,0.11998031436783169
21031,1,0.12978137925085753
21050,1,0.0734373907421616
21074,1,0.12675018464555415
2107,1,0.1292660736176272
21083,1,0.12644207093677956
210,1,0.10708956620831322
21121,1,0.08361055282934948
21161,1,0.12037114699525137
21219,1,0.07390851347101973
21227,1,0.09797742485807509
21247,1,0.12059102950658512
21255,-1,-0.149975038293775
21265,1,0.10961500804601709
21284,1,0.10527907201867165
21292,1,0.09142642900615999
21329,1,0.04235262375433507
21342,1,0.09784700661527956
21379,1,0.0846686118042943
2138,1,0.1301353953416109
21448,-1,-0.012043164374685777
21455,-1,-0.13143235383330387
2145,-1,-0.09730900254284791
21486,1,0.07441760315915413
214,1,0.11679132835194811
21525,1,0.12584180989404076
21526,-1,-0.02466322886630623
21529,1,0.12307067324013171
2154,-1,-0.03640141080281134
21557,1,0.09360114151964288
21567,1,0.07200876319128219
21573,1,0.13019436952632307
2157,1,0.008318019338127258
21591,1,0.08019384281235609
21606,1,0.12316636847844009
2160,-1,-0.0150655272915724
21635,1,0.12395763925342379
21692,1,0.06636720271054586
21693,1,0.11717979337194745
21714,1,0.12837933747853175
21716,1,0.12878579974455684
21721,1,0.12130207244125046
21728,1,0.08478603255320505
21752,1,0.06956706609951124
21784,1,0.09994885701742556
21805,1,0.08718744468439121
21807,1,0.09589519730715151
21843,-1,-0.012157270600381853
21848,1,0.05760114274348643
21874,1,0.13056218134678715
21883,1,0.12220988542303446
21897,1,0.09322291673779154
21906,1,0.08427353837803353
21928,1,0.11853519984578864
21943,1,0.12252318760675823
21955,1,0.10421894380621272
21956,1,0.1341402780403158
21978,1,0.12964996371244542
21988,-1,-0.0034746713506963456
21998,1,0.06876444611555993
22015,1,0.12613007002790916
22020,1,0.026220109212610143
22046,1,0.03536632933186279
2205,1,0.06528826918538694
22065,1,0.12431572838759208
22086,1,0.12705119679323162
2208,1,0.0925125867189549
22090,1,0.08747525281168039
22092,1,0.05981932231353576
22134,1,0.1297797753673675
22138,1,0.1281682725007261
22139,1,0.12525344338358718
22180,1,0.09008598341882496
22205,1,0.10043096123279743
22229,1,0.0720589915615622
22242,1,0.033443884341377794
2224,1,0.107481433180101
22257,1,0.11754314766680757
22263,1,0.1265148105625296
22271,1,0.014683457829259006
22273,1,0.021626545251317797
22282,1,0.1164657284107724
2228,1,0.11817201215107032
2229,1,0.10959685303858058
22308,1,0.10838177137165333
22319,1,0.11955487674681753
2232,1,0.12805170087185563
22334,1,0.12127192252552604
22340,1,0.0473830114659895
22354,1,0.12841226758213725
22355,1,0.03220573067648752
22358,1,0.10560530391140549
22366,1,0.08797890088301202
22373,-1,-0.0725503256071407
22381,1,0.12716121932454177
22394,1,0.011397703529956948
22396,1,0.12685772420704206
2240,1,0.07814886561589207
2241,1,0.09476833222280151
22430,-1,-0.016810373777035426
22434,1,0.1039751626735817
22447,1,0.07697884787698922
22448,1,0.1290076362169567
2244,1,0.08124000981015006
22451,1,0.12166687588730568
22460,1,0.12346616564870172
2249,1,0.13239613942269318
22502,1,0.0800280393803241
22514,-1,-0.10557383178536162
22526,1,0.05664528975418076
22536,-1,-0.13282096557105694
22537,1,0.09023390871782455
22549,-1,-0.09453293888796688
22559,1,0.08826140037747982
22567,1,0.13126921486797433
22578,1,0.07856530275658541
22597,1,0.12672755088331095
22598,1,0.0631837021665736
22600,-1,-0.23715832202131548
22601,-1,-0.07793861482414222
22636,1,0.11652407779363017
22639,1,0.1226255655821597
22653,1,0.002886961910432695
22657,1,0.13431259734569245
22669,1,0.12402851800080389
226,1,0.10067650405148504
2270,1,0.0726912287780489
22717,1,0.12801078342961164
22739,1,0.10033355946707839
2273,1,0.11215064122256119
22756,1,0.0568950331736926
22811,1,0.11807777167054473
22835,1,0.11850828803231467
22839,-1,-0.06832211769934848
2284,1,0.10402059620650961
22855,1,0.04836255431265246
22858,1,0.13348101156029668
2285,1,0.05700523429033688
22867,1,0.10213365186252527
2286,1,0.10070581430553471
22874,1,0.13236347633230716
22876,1,0.12434276054454435
22888,1,0.062161959363082
22895,1,0.09775182714969155
228,1,0.06466666456515752
2290,-1,-0.0884246328492645
22918,1,0.12187262040186725
22925,1,0.09272150217077602
22942,1,0.07109192235344058
22953,1,0.07454090339768149
22954,1,0.025119351581438576
22957,1,0.10734404880794307
22964,1,0.1204774890770125
22971,1,0.10550970810069976
22993,-1,-0.007918113248188141
23007,1,0.12594869652030494
2300,1,0.05962824701141589
2301,1,0.10752716501998272
23030,1,0.1279266079948475
23041,1,0.12441502244381397
23086,-1,-0.1240119608847432
23091,1,0.13245003382028359
23099,1,0.053692471403834874
230,1,0.12059757359238177
23123,1,0.08322286752157565
23126,1,0.08037202746966676
23144,1,0.05815057009282315
23152,1,0.10508070575878203
2315,1,0.12907076779811266
2317,1,0.12255908069834226
23189,1,0.12655016147701115
231,1,0.11774715050635703
2320,-1,-0.007879005273155437
23210,1,0.10719956615952203
23220,1,0.05700725541892143
23257,1,0.10020794348095224
2326,1,0.11169933533096987
23270,1,0.12757888058341404
23275,1,0.12406751591714504
2327,1,0.12694444323677634
23286,1,0.02841766156557962
23287,1,0.10327654574036488
2328,1,0.12749313615734864
23293,1,0.10586732366297813
23296,1,0.0793662422956935
23298,1,0.10178826927930185
232,-1,-0.1339942641085775
23373,1,0.09215711633399443
23376,1,0.11195936068844714
23404,1,0.03957273055014404
23430,1,0.08496174487062064
23473,1,0.12625176234454794
23474,1,0.0980572001736481
23498,-1,-0.07341391811497133
234,-1,-0.08666169066768903
23523,1,0.12741896456191038
23546,1,0.033061673980176565
23551,1,0.0808630539293555
23597,1,0.12467902940593184
2359,1,0.04651768992222066
235,1,0.12295413030908181
23620,1,0.10149499622059749
23622,1,0.09101461141195105
23623,1,0.05811676961350554
23627,-1,-0.11077531074094693
23647,1,0.07965903227787358
23737,1,0.129623767130003
23749,1,0.07079122613232813
23764,1,0.009372749546345482
23772,1,0.1272701458012644
23798,1,0.08131064751563455
23799,1,0.12739617714962137
2379,-1,-0.00668531742702505
23805,1,0.06906580880932012
23806,1,0.10326352833067248
2380,1,0.06303051459424908
23815,-1,-0.015649537244623035
23826,-1,-0.15054123898583782
23864,-1,-0.07301051406513626
23886,1,0.12851978104458517
2391,1,0.11295111945436348
23966,1,0.08861858080725094
23986,-1,-0.04444726615479999
23989,1,0.03210263126824986
23992,1,0.07933197009927406
23998,1,0.07905191628693847
24015,1,0.06599712604883146
24045,1,0.09211451998230519
24064,1,0.10002660755206727
24085,1,0.11486331269845435
24156,1,0.1257807162777161
24170,1,0.13101137925520756
24199,1,0.0030551350593492343
24211,1,0.04354624752483466
24303,-1,-0.09613725032996412
24305,1,0.1207451048569737
24347,1,0.12490180636463483
24353,1,0.08103023580835728
24367,1,0.12705116992929488
24387,-1,-0.08916295242185845
2443,1,0.11321246487362663
24443,1,0.07996946555891915
2444,1,0.09598771873333878
24472,1,0.123479591277252
2448,1,0.10280790186718447
24498,1,0.12618409757079851
24516,1,0.0653876068605046
2452,1,0.10752630906279165
2453,1,0.10635255313661068
24540,1,0.06271805168006672
2455,1,0.10595724298179521
24563,1,0.08613558304310337
245,1,0.10426810713178081
24603,1,0.12826385948110613
24677,-1,-0.09799736272327586
2467,1,0.033977326806882036
2468,1,0.13000569279749036
2469,1,0.12037464331792563
2477,1,0.11735493108959599
24823,1,0.10238504047371533
24829,1,0.07625673026785473
2482,1,0.08937716789107741
24865,1,0.02806335638378421
24867,-1,-0.04427903303521674
24897,1,0.019633561199481897
248,1,0.1259236777540817
24902,1,0.05839951886296574
24919,1,0.11659116348458448
24920,1,0.10267538088169764
24922,1,0.12930234251995987
24961,1,0.11495854970613711
24966,1,0.0808728234377245
2496,1,0.07883707050366229
24998,1,0.12811569621011454
25093,1,0.019164901940725287
25103,1,0.12273377445436584
25158,1,0.0786994132305025
25161,1,0.02897746849175742
25173,1,0.11144189940988819
25178,-1,-0.02954982148678187
251,1,0.12173251002245655
25247,1,0.0720859151749284
25249,1,0.12495005973011869
25258,1,0.0341719162984212
25267,1,0.08313191977077755
25291,1,0.12487131661723522
252,1,0.047052793836161455
25328,1,0.11665844714168394
253,-1,-0.0063856850533383636
254,1,0.09758870906769607
25591,1,0.013832561510282393
25621,1,0.1261319360492984
25644,1,0.12888928774200797
25665,1,0.10609031431176369
25679,1,0.01746206582114429
25703,-1,-0.02349548890972064
25738,1,0.1177083355802564
25744,-1,-0.17108084550668512
25749,-1,-0.052475699253598185
25750,-1,-0.00035309612631539977
25752,1,0.09009122783555001
25795,1,0.1267707976918359
25803,-1,-0.07966385082755734
25849,1,0.10493919124324064
25858,1,0.10534790441862274
25869,1,0.12188570608513044
25883,1,0.017492497392334105
25886,1,0.11811878273746906
258,1,0.1298739939465297
26021,1,0.03207376631169295
2608,1,0.06603412548594734
2616,1,0.007141854068886011
26181,1,0.07059128800565179
26185,1,0.11472655207113513
26189,-1,-0.02886686745520306
26217,1,0.1235780132721146
26223,1,0.07148478790415863
26228,-1,-0.06272191632796109
26260,-1,-0.011266416641620092
26271,1,0.10387138063306739
26299,1,0.12902480298017566
262,1,0.01138028092984067
26312,1,0.0484098128265219
26323,1,0.13040205091576557
26333,1,0.10557377481713331
26336,1,0.047458021547923834
26340,1,0.09432232022465914
26342,1,0.12847663874994186
26351,1,0.06594370515865078
26358,1,0.06735011730548196
26363,1,0.08884076345507552
26379,1,0.12466965044680772
26381,1,0.10885640953643577
26393,1,0.07536964902818366
26395,-1,-0.17035406570477118
26397,1,0.10707977158331466
26411,1,0.0794100615235459
26416,1,0.0777247120033216
26442,1,0.1230887084308141
26444,1,0.04004809817527705
26450,1,0.06851310758970419
26451,-1,-0.008585610837374857
26455,1,0.056248224875187214
26483,1,0.12988986913301548
26484,1,0.12930530982165583
26487,1,0.054862591623783985
26499,1,0.0979640944981287
26512,1,0.07923189378653611
26513,1,0.10461191937360048
26517,1,0.06337760035506879
26519,1,0.04028734156484215
26520,-1,-0.024157337076597618
26522,-1,-0.02877845215750452
26523,1,0.13602271821292877
26530,-1,-0.014650564105578634
26536,-1,-0.0783601007719682
26539,1,0.09539855130808145
26542,1,0.041439232338795984
26543,1,0.12419162191137945
26554,1,0.014477751369495195
26555,1,0.11011199215746065
26559,1,0.0945274164049224
26564,1,0.048322150868098324
26567,-1,-0.09246306315045727
26576,-1,-0.0036547060655075514
26588,1,0.0872537624547165
26591,1,0.06792132452453509
26602,1,0.08190202202428165
26610,1,0.08364095453632653
26626,1,0.014316488327220767
26627,1,0.09064504501015536
26634,1,0.11570399037498713
26653,1,0.07204130691612048
26658,1,0.028835601916831488
26677,1,0.11846253074207275
26687,1,0.05763678361442115
26703,1,0.12996660417524747
26704,1,0.07609523787874506
26708,1,0.1234714843792275
26725,1,0.13144074673137457
26738,1,0.10834195165179955
26755,1,0.07773869922095289
26760,1,0.11650108012073823
26790,1,0.0634991613497699
26798,1,0.09517899034374222
26799,-1,-0.17886348423273246
267,1,0.06700991807966838
26829,1,0.1320129673842535
2682,1,0.11906928779485071
26847,1,0.08976706646607496
26856,1,0.1186965032506549
